rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number_1,hitting_area_number_2,hitting_area_number_3,hitting_area_number_4,landing_area_number_1,landing_area_number_2,landing_area_number_3,landing_area_number_4
3,3,00:00:48.600000,1458,B,,挑球,,,A1,218,581,2,,,0,2,,A2,156.0,82.0,1.0,1000.0,251,322,316,898,252.0,-81.0,265.0,-53.0,40.0,60.0,60.0,40.0,6.5,71.0,71.29691437923523,23.499999999999996,38.5,45.10543204537564,0.1769180601295413,579.655932428885,1,0,0,0,0,0,0,1
3,4,00:00:49.533000,1486,A,,殺球,,,A2,156,82,1,,,0,2,,C2,91.0,718.0,2.0,0.0,252,-81,265,-53,225.0,38.0,222.0,1052.0,70.0,10.0,50.0,90.0,1.7500000000000002,90.25,90.26696516444983,3.75,57.25,57.37268513848729,0.5904100270151245,30.870698080866262,0,0,0,1,1,0,0,0
3,5,00:00:49.967000,1499,B,,擋小球,,1.0,C2,91,718,2,,,0,2,,A2,145.0,294.0,2.0,1000.0,225,38,222,1052,259.0,280.0,280.0,176.0,80.0,60.0,60.0,0.0,4.5,31.5,31.819805153394643,9.0,42.5,43.44249072049161,0.034828149534535995,1014.0044378601111,1,0,0,0,0,1,0,0
3,6,00:00:50.867000,1526,A,,放小球,,,A2,145,294,2,,,0,2,,C1,95.0,591.0,2.0,1000.0,259,280,280,176,243.0,164.0,258.0,882.0,60.0,40.0,70.0,70.0,46.5,64.0,79.10910187835532,24.25,35.75,43.1986689609761,0.24458638555733228,106.09901036296239,0,1,0,0,1,0,0,0
3,7,00:00:51.667000,1550,B,,挑球,,1.0,C1,95,591,2,,,0,2,,C3,344.0,55.0,1.0,1000.0,243,164,258,882,445.0,24.0,377.0,33.0,40.0,40.0,70.0,80.0,23.499999999999996,46.5,52.100863716449076,39.25,27.0,47.639925482729296,0.1314201278343618,718.1566681442149,1,0,0,0,0,0,1,0
3,8,00:00:52.833000,1585,A,,長球,,1.0,C3,344,55,1,,,0,2,,B2,329.0,810.0,1.0,1000.0,445,24,377,33,337.0,-22.0,415.0,990.0,50.0,70.0,10.0,10.0,36.25,11.749999999999998,38.10675793084476,10.25,12.75,16.359248148982886,0.071449282711585,68.59300255857006,0,0,1,0,1,0,0,0
3,9,00:00:53.600000,1608,B,,殺球,,,B2,329,810,1,,,0,2,,C2,318.0,100.0,2.0,1000.0,337,-22,415,990,300.0,71.0,418.0,84.0,30.0,70.0,70.0,40.0,11.749999999999998,219.24999999999997,219.56462602158842,15.75,1.5,15.82126733229674,0.8779185611433443,1015.0014778314364,1,0,0,0,0,1,0,0
3,10,00:00:54,1620,A,,擋小球,,1.0,C2,318,100,2,,,0,2,,A2,113.0,680.0,1.0,0.0,300,71,418,84,290.0,855.0,352.0,984.0,0.0,20.0,20.0,90.0,10.0,78.0,78.63841300535,39.5,74.75,84.54473667828175,0.6422810911119834,118.71394189394942,0,1,0,0,0,0,1,0
3,11,00:00:54.600000,1638,B,,擋小球,,1.0,A2,113,680,1,,,0,2,,A1,205.0,369.0,2.0,1000.0,290,855,352,984,260.0,383.0,260.0,383.0,40.0,90.0,20.0,10.0,11.5,172.75,173.1323554394152,44.5,37.75,58.35505547936699,0.29230805667993487,143.1258187749506,0,0,1,0,1,0,0,0
3,12,00:00:55.467000,1664,A,,挑球,,1.0,A1,205,369,2,,,0,2,,C2,85.0,843.0,1.0,1000.0,260,383,260,383,244.0,164.0,174.0,1135.0,60.0,60.0,0.0,10.0,44.0,33.5,55.30144663568937,42.5,39.75,58.19203124139936,0.22669638285601296,0.0,1,0,0,0,0,1,0,0
3,13,00:00:56.600000,1698,B,,切球,1.0,,C2,85,843,1,,,0,2,,C1,315.0,324.0,2.0,1000.0,244,164,174,1135,436.0,249.0,430.0,224.0,80.0,70.0,70.0,30.0,37.0,19.25,41.70806276968519,54.25,206.74999999999997,213.74897660573723,0.4170506563955991,973.5199022105301,0,1,0,0,0,1,0,0
3,14,00:00:57.333000,1720,A,,放小球,,1.0,C1,315,324,2,,,0,2,,B1,340.0,501.0,2.0,1000.0,436,249,430,224,392.0,241.0,391.0,308.0,40.0,60.0,60.0,60.0,8.5,64.0,64.5619857191521,9.0,58.99999999999999,59.682493245507096,0.24847736315407085,25.709920264364882,0,1,0,0,0,1,0,0
3,15,00:00:58.333000,1750,B,,放小球,,,B1,340,501,2,,,0,2,,C1,353.0,427.0,2.0,1000.0,392,241,391,308,470.0,505.0,466.0,460.0,40.0,90.0,60.0,30.0,34.0,132.25,136.55058586472634,18.5,115.75,117.21907907845036,0.5069921103922624,67.00746227100382,0,1,0,0,1,0,0,0
3,16,00:00:59.300000,1779,A,,放小球,,1.0,C1,353,427,2,,,0,2,,A1,115.0,487.0,2.0,1000.0,470,505,466,460,256.0,770.0,317.0,771.0,70.0,60.0,0.0,40.0,73.25,43.5,85.19279605694369,70.0,21.0,73.08214556237385,0.29001249973061505,45.17742799230607,1,0,0,0,0,1,0,0
3,17,00:01:00.200000,1806,B,,放小球,,1.0,A1,115,487,2,,,0,2,,B1,76.0,425.0,2.0,1000.0,256,770,317,771,177.0,331.0,186.0,544.0,90.0,60.0,30.0,50.0,5.25,121.0,121.11384107524623,26.75,61.25,66.83655436959629,0.13555902773330886,61.00819617067857,0,1,0,0,1,0,0,0
3,18,00:01:01.100000,1833,A,,挑球,,,B1,76,425,2,,,0,2,,C2,104.0,821.0,1.0,1000.0,177,331,186,544,235.0,286.0,210.0,1016.0,60.0,70.0,30.0,40.0,21.0,300.75,301.48227559841723,31.75,334.0,335.5056817700708,1.2738761713761664,213.19005605327843,1,0,0,0,0,1,0,0
3,19,00:01:02.133000,1864,B,,長球,1.0,,C2,104,821,1,,,0,2,,B3,83.0,60.0,1.0,1000.0,235,286,210,1016,93.0,-872.0,59.0,-792.0,50.0,30.0,80.0,60.0,13.75,71.75,73.05562948876698,28.000000000000004,1.0,28.017851452243804,0.16775726511838465,730.4279567486448,0,1,0,0,0,0,0,1
3,20,00:01:03.767000,1913,A,,切球,,,B3,83,60,1,,,0,2,,C2,52.0,760.0,2.0,1000.0,93,-872,59,-792,180.0,-1.0,98.0,1012.0,40.0,80.0,80.0,70.0,61.0,322.0,327.72702055216627,59.49999999999999,266.75,273.30534663632176,1.2019098343885866,86.92525524840292,0,0,0,1,1,0,0,0
3,21,00:01:04.567000,1937,B,,放小球,,1.0,C2,52,760,2,,,0,2,,A1,258.0,421.0,2.0,1000.0,180,-1,98,1012,337.0,416.0,297.0,275.0,90.0,10.0,70.0,90.0,34.75,82.75,89.75034818873964,54.25,70.25,88.75880238038366,0.17974704448196083,1016.313435904495,1,0,0,0,1,0,0,0
3,22,00:01:05.467000,1964,A,,放小球,,1.0,A1,258,421,2,,,0,2,,A1,261.0,496.0,2.0,1000.0,337,416,297,275,319.0,330.0,315.0,731.0,20.0,10.0,70.0,90.0,4.5,24.75,25.15576474687263,14.249999999999998,4.75,15.020818885799802,0.089,146.5639792036229,1,0,0,0,1,0,0,0
3,23,00:01:06.467000,1994,B,,放小球,,,A1,261,496,2,,,0,2,,A1,273.0,469.0,2.0,0.0,319,330,315,731,319.0,317.0,354.0,294.0,90.0,80.0,20.0,50.0,2.75,15.5,15.742061491431167,5.5,136.25,136.3609639889657,0.03195261380679009,401.0199496284443,1,0,0,0,0,1,0,0
3,24,00:01:06.667000,2000,B,,掛網球,,,A1,273,469,2,未回擊成功,對手失誤,1,2,A,,,,,19000.0,319,317,354,294,308.0,268.0,337.0,186.0,70.0,10.0,10.0,50.0,8.25,19.75,21.403854793003994,39.75,158.75,163.6509242259267,0.029410882339705482,41.88078318274385,0,1,0,0,0,1,0,0
4,1,00:01:25.667000,2570,A,1.0,發小球,,1.0,A2,241,283,2,,,1,2,,A1,126.0,625.0,2.0,1000.0,308,268,337,186,286.0,238.0,195.0,929.0,40.0,90.0,30.0,90.0,31.5,70.25,76.98904142798506,24.25,30.25,38.77015604817706,0.22985484550037225,86.97700845625813,0,1,0,0,1,0,0,0
4,2,00:01:26.533000,2596,B,,挑球,,1.0,A1,126,625,2,,,1,2,,B3,74.0,52.0,2.0,1000.0,286,238,195,929,182.0,-13.0,240.0,65.0,30.0,90.0,40.0,20.0,14.249999999999998,52.74999999999999,54.64087297984907,33.5,22.0,40.078048854703496,0.15437778337571761,696.9662832590972,1,0,0,0,0,0,1,0
4,3,00:01:27.633000,2629,A,,過渡切球,,,B3,74,52,2,,,1,2,,A1,290.0,575.0,2.0,1000.0,182,-13,240,65,229.0,27.0,329.0,841.0,10.0,60.0,60.0,30.0,42.75,58.99999999999999,72.85988265156622,14.000000000000002,205.75,206.2257561508746,0.5415279309509344,97.20082304178294,0,0,1,0,1,0,0,0
4,4,00:01:28.433000,2653,B,,放小球,,,A1,290,575,2,,,1,2,,A1,311.0,465.0,2.0,1000.0,229,27,329,841,353.0,223.0,296.0,888.0,20.0,60.0,50.0,70.0,10.5,58.99999999999999,59.927038972403764,16.25,163.25,164.05677370959117,0.026102113180736918,820.1195034871442,1,0,0,0,1,0,0,0
4,5,00:01:29.067000,2672,B,,掛網球,,,A1,311,465,2,未回擊成功,對手失誤,2,2,A,,,,,15000.0,353,223,296,888,271.0,263.0,264.0,188.0,80.0,80.0,90.0,70.0,18.0,14.499999999999998,23.11384866265244,24.75,6.75,25.653947064730602,0.005574075035375824,667.4383866695113,1,0,0,0,0,1,0,0
5,1,00:01:44.700000,3141,A,,發小球,,1.0,A2,214,291,2,,,2,2,,A1,253.0,522.0,2.0,1000.0,271,263,264,188,281.0,281.0,395.0,915.0,50.0,80.0,10.0,70.0,11.25,37.0,38.67250315146409,7.249999999999999,31.75,32.567238138964136,0.14239118652500934,75.32595834106593,0,1,0,0,1,0,0,0
5,2,00:01:45.433000,3163,B,,放小球,,,A1,253,522,2,,,2,2,,A1,173.0,421.0,2.0,1000.0,281,281,395,915,226.0,411.0,235.0,315.0,40.0,30.0,50.0,30.0,9.0,5.75,10.680004681646913,21.25,19.25,28.672722228626984,0.0662514150792268,644.1676800337005,1,0,0,0,1,0,0,0
5,3,00:01:46.233000,3187,A,,放小球,,1.0,A1,173,421,2,,,2,2,,A1,193.0,499.0,2.0,1000.0,226,411,235,315,245.0,304.0,310.0,838.0,10.0,20.0,20.0,20.0,65.25,119.5,136.1536356473818,75.5,104.49999999999999,128.92051814974994,0.5290994707992062,96.42095207992918,1,0,0,0,1,0,0,0
5,4,00:01:47.067000,3212,B,,挑球,,1.0,A1,193,499,2,,,2,2,,C3,328.0,43.0,1.0,1000.0,245,304,310,838,487.0,-67.0,537.0,-103.0,60.0,60.0,60.0,50.0,51.5,56.00000000000001,76.08054941967757,8.5,56.25,56.888597275728294,0.08600145347608958,537.9414466277905,1,0,0,0,0,0,0,1
5,5,00:01:48.900000,3267,A,,切球,1.0,,C3,328,43,1,,,2,2,,A2,274.0,674.0,2.0,1000.0,487,-67,537,-103,451.0,80.0,276.0,1063.0,0.0,60.0,60.0,90.0,50.0,89.0,102.08329931972222,51.0,77.25,92.56653012833526,0.3890504466004377,61.61168720299745,0,0,0,1,1,0,0,0
5,6,00:01:49.400000,3282,B,,放小球,,,A2,274,674,2,,,2,2,,A1,184.0,332.0,2.0,1000.0,451,80,276,1063,287.0,289.0,333.0,206.0,90.0,30.0,30.0,40.0,35.25,50.74999999999999,61.79097830589835,23.25,41.5,47.569028789749325,0.03030264014900352,998.4558077351245,1,0,0,0,0,1,0,0
5,7,00:01:50.267000,3308,A,,放小球,,,A1,184,332,2,,,2,2,,A1,286.0,496.0,2.0,1000.0,287,289,333,206,310.0,283.0,369.0,897.0,20.0,20.0,70.0,20.0,32.0,59.49999999999999,67.55923326977594,30.75,19.5,36.411708281815066,0.2017777242413047,94.89467845985885,0,1,0,0,1,0,0,0
5,8,00:01:51.133000,3334,B,,挑球,,,A1,286,496,2,,,2,2,,B2,77.0,94.0,2.0,1000.0,310,283,369,897,159.0,51.0,210.0,128.0,30.0,20.0,10.0,20.0,24.25,52.0,57.376497801800355,47.25,35.5,59.10002115058843,0.29351660941077934,616.8281770477091,1,0,0,0,0,1,0,0
5,9,00:01:52.300000,3369,A,,平球,,,B2,77,94,2,,,2,2,,C2,86.0,684.0,1.0,0.0,159,51,210,128,213.0,75.0,180.0,1039.0,0.0,10.0,60.0,60.0,10.0,12.25,15.813364600868471,6.0,33.5,34.03307215048327,0.19386851214160591,92.35799911215054,0,1,0,0,1,0,0,0
5,10,00:01:52.967000,3389,B,,挑球,,1.0,C2,86,684,1,,,2,2,,B3,66.0,47.0,1.0,1000.0,213,75,180,1039,119.0,2.0,186.0,-6.0,0.0,10.0,10.0,80.0,2.5,15.25,15.45355946052559,4.75,46.99999999999999,47.23941680419012,0.08305419917138446,964.564668645913,1,0,0,0,0,0,0,1
5,11,00:01:53.967000,3419,A,,長球,,,B3,66,47,1,,,2,2,,A3,122.0,892.0,1.0,2000.0,119,2,186,-6,223.0,136.0,161.0,1227.0,20.0,70.0,30.0,20.0,3.0,4.25,5.202163011671203,0.75,25.5,25.511027027542422,0.03998055082717651,67.47592163134935,0,0,0,1,0,1,0,0
5,12,00:01:55.667000,3470,B,,長球,1.0,,A3,122,892,1,,,2,2,,B3,73.0,70.0,1.0,1000.0,223,136,161,1227,131.0,19.0,189.0,96.0,40.0,80.0,70.0,90.0,11.0,33.0,34.785054261852174,69.25,95.25,117.76300352827282,0.3025764366238719,1092.7602664811711,0,1,0,0,0,0,1,0
5,13,00:01:56.833000,3505,A,,切球,,,B3,73,70,1,,,2,2,,B1,352.0,586.0,2.0,1000.0,131,19,189,96,267.0,4.0,438.0,846.0,70.0,40.0,60.0,10.0,69.25,9.0,69.83238861731711,69.0,52.24999999999999,86.55092431626598,0.3024210640811913,96.40020746865642,0,0,1,0,1,0,0,0
5,14,00:01:57.733000,3532,B,,挑球,,,B1,352,586,2,,,2,2,,C2,358.0,84.0,1.0,1000.0,267,4,438,846,408.0,-17.0,465.0,-113.0,20.0,90.0,0.0,70.0,48.0,7.75,48.62162584694181,45.0,46.75,64.88884726977356,0.07823042886243178,859.188570687483,1,0,0,0,0,0,0,1
5,15,00:01:58.533000,3556,A,,殺球,1.0,,C2,358,84,1,,,2,2,,C2,106.0,701.0,2.0,1000.0,408,-17,465,-113,459.0,-27.0,258.0,1033.0,70.0,30.0,40.0,90.0,38.25,80.75,89.3511331769217,39.0,77.25,86.53648074656145,0.35174742358686867,111.64676439557037,0,0,0,1,1,0,0,0
5,16,00:01:59.067000,3572,B,,擋小球,,1.0,C2,106,701,2,,,2,2,,A1,134.0,307.0,2.0,1000.0,459,-27,258,1033,255.0,306.0,309.0,196.0,30.0,40.0,10.0,60.0,46.75,83.5,95.69646022711603,4.75,48.5,48.732047976665214,0.12453513560437472,1078.8887801807932,1,0,0,0,0,1,0,0
5,17,00:02:00.200000,3606,A,,放小球,,,A1,134,307,2,,,2,2,,A1,202.0,496.0,2.0,1000.0,255,306,309,196,272.0,307.0,239.0,839.0,10.0,20.0,70.0,70.0,0.25,5.5,5.50567888638631,13.25,26.75,29.85171686854878,0.13908630414242804,122.53978945632312,0,1,0,0,1,0,0,0
5,18,00:02:01.167000,3635,B,,放小球,,1.0,A1,202,496,2,,,2,2,,A1,189.0,447.0,2.0,0.0,272,307,239,839,256.0,328.0,256.0,303.0,60.0,50.0,20.0,0.0,3.5000000000000004,36.25,36.41857355800746,14.499999999999998,60.0,61.727222519727874,0.05960075502877459,533.0225135958143,1,0,0,0,1,0,0,0
5,19,00:02:01.933000,3658,A,,挑球,,1.0,A1,189,447,2,,,2,2,,A2,133.0,846.0,1.0,2000.0,256,328,256,303,258.0,162.0,181.0,1079.0,20.0,10.0,0.0,80.0,32.0,140.25,143.85430998061892,10.0,139.5,139.85796366313932,0.5657704923376616,25.0,1,0,0,0,1,0,0,0
5,20,00:02:03.467000,3704,B,,殺球,1.0,,A2,133,846,1,,,2,2,,B2,77.0,174.0,2.0,0.0,258,162,181,1079,128.0,889.0,216.0,861.0,10.0,70.0,50.0,90.0,19.75,0.75,19.764235376052373,6.25,17.75,18.818209266558814,0.1276401190848708,920.2271458721483,1,0,0,0,0,0,1,0
5,21,00:02:03.900000,3717,A,,擋小球,,,B2,77,174,2,,,2,2,,C2,64.0,642.0,2.0,1000.0,128,889,216,861,179.0,159.0,156.0,1008.0,40.0,40.0,70.0,60.0,16.0,141.5,142.40172049522437,5.75,166.0,166.0995559897738,0.615341571811949,92.34717104492157,0,0,1,0,1,0,0,0
5,22,00:02:04.800000,3744,B,,放小球,,1.0,C2,64,642,2,,,2,2,,A1,145.0,360.0,2.0,1000.0,179,159,156,1008,192.0,323.0,193.0,197.0,10.0,60.0,60.0,50.0,25.25,169.0,170.87586868835518,54.0,8.75,54.70431884229983,0.38923322057604487,849.3114858519223,1,0,0,0,0,1,0,0
5,23,00:02:05.767000,3773,A,,挑球,,1.0,A1,145,360,2,,,2,2,,A2,313.0,857.0,1.0,1000.0,192,323,193,197,280.0,835.0,372.0,1043.0,60.0,50.0,0.0,30.0,6.0,6.25,8.663861725581729,15.0,3.25,15.348045478170826,0.018973665961010275,126.00396819148197,0,1,0,0,0,0,0,1
5,24,00:02:06.900000,3807,B,,切球,,,A2,313,857,1,,,2,2,,B1,107.0,337.0,2.0,1000.0,280,835,372,1043,168.0,298.0,253.0,210.0,20.0,40.0,30.0,90.0,19.5,149.0,150.27058927148718,44.25,40.25,59.81743057002699,0.39939767150047334,227.437903613272,0,0,0,1,0,1,0,0
5,25,00:02:07.833000,3835,A,,放小球,,,B1,107,337,2,,,2,2,,C1,91.0,510.0,2.0,1000.0,168,298,253,210,202.0,239.0,195.0,882.0,0.0,80.0,60.0,20.0,7.5,7.000000000000001,10.259142264341596,16.0,160.5,161.29553620605873,0.33543106594351096,122.34786471369249,0,1,0,0,1,0,0,0
5,26,00:02:08.800000,3864,B,,放小球,,1.0,C1,91,510,2,,,2,2,,B1,86.0,465.0,2.0,1000.0,202,239,195,882,198.0,326.0,189.0,852.0,80.0,50.0,20.0,10.0,27.0,6.25,27.713940535405644,35.5,174.75,178.3194114503522,0.029952972399338862,643.0381015149879,1,0,0,0,1,0,0,0
5,27,00:02:09.400000,3882,B,,掛網球,,,B1,86,465,2,未回擊成功,對手失誤,3,2,A,,,,,23000.0,198,326,189,852,310.0,264.0,337.0,183.0,10.0,0.0,80.0,20.0,20.25,27.5,34.15131769053721,2.0,20.5,20.59732992404598,0.003887524562266099,526.0769905631685,1,0,0,0,0,1,0,0
6,1,00:02:32.133000,4564,A,1.0,發小球,,1.0,A2,246,287,2,,,3,2,,A1,152.0,611.0,2.0,1000.0,310,264,337,183,279.0,216.0,197.0,934.0,70.0,70.0,60.0,0.0,24.25,26.75,36.10574746491201,9.0,17.5,19.67866865415443,0.22140009033421826,85.38149682454625,0,1,0,0,1,0,0,0
6,2,00:02:33,4590,B,,放小球,,,A1,152,611,2,,,3,2,,A1,293.0,353.0,2.0,0.0,279,216,197,934,407.0,371.0,373.0,253.0,10.0,80.0,30.0,20.0,17.75,0.5,17.75704085707976,48.25,19.5,52.04144982607613,0.27585503439306663,722.6672816725551,1,0,0,0,1,0,0,0
6,3,00:02:33.967000,4619,A,,放小球,,1.0,A1,293,353,2,,,3,2,,A1,307.0,508.0,2.0,1000.0,407,371,373,253,350.0,214.0,390.0,856.0,20.0,0.0,80.0,30.0,44.5,107.5,116.34646535241197,28.000000000000004,44.25,52.36470662574173,0.22423920759363697,122.80065146407001,1,0,0,0,1,0,0,0
6,4,00:02:34.800000,4644,B,,挑球,,,A1,307,508,2,,,3,2,,A3,121.0,58.0,2.0,2000.0,350,214,390,856,229.0,-59.0,261.0,76.0,20.0,50.0,0.0,70.0,24.5,41.25,47.97720813052798,42.5,39.25,57.85164215473921,0.13405968819895114,643.2448989304152,1,0,0,0,0,0,1,0
6,5,00:02:36.067000,4682,A,,切球,,,A3,121,58,2,,,3,2,,A1,108.0,625.0,2.0,0.0,229,-59,261,76,252.0,49.0,220.0,1013.0,0.0,50.0,80.0,0.0,7.5,16.25,17.89727632909544,15.5,17.5,23.37733945512192,0.09213576938409967,138.74076545846214,0,0,1,0,1,0,0,0
6,6,00:02:36.733000,4702,B,,挑球,,1.0,A1,108,625,2,,,3,2,,B3,87.0,54.0,1.0,1000.0,252,49,220,1013,199.0,6.0,199.0,6.0,80.0,80.0,90.0,0.0,5.5,9.5,10.977249200050075,10.25,72.5,73.2209840141472,0.08658521813797088,964.5309741008839,1,0,0,0,0,0,1,0
6,7,00:02:37.767000,4733,A,,長球,,,B3,87,54,1,,,3,2,,A2,135.0,832.0,1.0,2000.0,199,6,199,6,230.0,87.0,179.0,723.0,60.0,50.0,10.0,30.0,9.0,26.25,27.750000000000004,40.25,35.75,53.83423631853618,0.15836113790952627,0.0,0,0,1,0,1,0,0,0
6,8,00:02:39.133000,4774,B,,殺球,1.0,,A2,135,832,1,,,3,2,,C2,325.0,176.0,2.0,0.0,230,87,179,723,235.0,111.0,360.0,149.0,60.0,40.0,0.0,40.0,28.999999999999996,21.0,35.805027579936315,42.5,48.5,64.4864326816114,0.39884834210511644,638.0415346981731,1,0,0,0,0,1,0,0
6,9,00:02:39.600000,4788,A,,擋小球,,1.0,C2,325,176,2,,,3,2,,B1,322.0,556.0,1.0,1000.0,235,111,360,149,346.0,171.0,349.0,917.0,40.0,10.0,40.0,20.0,58.49999999999999,75.25,95.31428277021236,23.499999999999996,48.0,53.44389581607988,0.2960713596415567,130.64838307457157,0,1,0,0,1,0,0,0
6,10,00:02:40.533000,4816,B,,放小球,,,B1,322,556,1,,,3,2,,C1,337.0,367.0,2.0,1000.0,346,171,349,917,469.0,412.0,454.0,341.0,30.0,40.0,0.0,0.0,8.25,223.49999999999997,223.65221326872668,32.5,75.0,81.73891362135907,0.6025373432410641,746.0060321471939,1,0,0,0,1,0,0,0
6,11,00:02:41.467000,4844,A,,挑球,,1.0,C1,337,367,2,,,3,2,,B3,346.0,880.0,1.0,1000.0,469,412,454,341,379.0,1065.0,479.0,1217.0,50.0,80.0,40.0,80.0,16.25,45.5,48.31472342878514,16.5,40.5,43.73213921133976,0.18404958570993848,72.56721022610694,1,0,0,0,0,0,0,1
6,12,00:02:42.900000,4887,B,,切球,,,B3,346,880,1,,,3,2,,A2,299.0,272.0,2.0,1000.0,379,1065,479,1217,404.0,230.0,388.0,179.0,40.0,50.0,20.0,30.0,19.0,223.74999999999997,224.55525489286595,67.0,101.75,121.82800375939844,0.673338696348279,181.94504664870655,0,0,0,1,0,1,0,0
6,13,00:02:43.567000,4907,A,,放小球,,1.0,A2,299,272,2,,,3,2,,C1,99.0,516.0,2.0,1000.0,404,230,388,179,303.0,170.0,211.0,810.0,80.0,0.0,0.0,90.0,40.5,50.0,64.34477445760456,32.5,62.25000000000001,70.22330453631473,0.2677988984293998,53.45091205957107,0,1,0,0,1,0,0,0
6,14,00:02:44.533000,4936,B,,放小球,,1.0,C1,99,516,2,,,3,2,,A1,144.0,420.0,2.0,1000.0,303,170,211,810,242.0,430.0,258.0,428.0,60.0,60.0,80.0,70.0,11.0,6.5,12.776932339180638,8.0,89.25,89.60782610910724,0.13015588943860956,646.578688173373,1,0,0,0,1,0,0,0
