set,rally,frame_num,time,hit_area,hit_x,hit_y,landing_area,landing_x,landing_y,lose_reason,getpoint_player,type,hitting
2,12,6292,00:03:29.94306666666668,A3,168,884,A3,166.0,884.0,,,,A
2,12,6311,00:03:30.577033333333333,A3,166,884,D3,566.0,928.0,,,,B
2,12,6368,00:03:32.478933333333345,D3,566,928,A3,182.0,898.0,出界,B,,A
2,13,6459,00:03:35.515300000000025,A3,182,898,A2,254.0,798.0,,,,B
2,13,6508,00:03:37.15026666666665,A2,254,798,A2,256.0,798.0,出界,B,,A
2,14,6586,00:03:39.75286666666668,A2,256,798,A1,262.0,562.0,,,,B
2,14,6691,00:03:43.25636666666668,A1,262,562,A2,184.0,778.0,,,,A
2,14,6706,00:03:43.75686666666667,A2,184,778,A2,256.0,798.0,,,,B
2,14,6719,00:03:44.190633333333324,A2,256,798,A1,298.0,606.0,,,,A
2,14,6753,00:03:45.32509999999999,A1,298,606,A2,278.0,718.0,出界,B,,B
2,15,6779,00:03:46.19263333333333,A2,278,718,A1,168.0,560.0,,,,B
2,15,6815,00:03:47.39383333333333,A1,168,560,A1,166.0,524.0,,,,A
2,15,6835,00:03:48.06116666666665,A1,166,524,A1,166.0,588.0,,,,B
2,15,6863,00:03:48.99543333333335,A1,166,588,B1,364.0,562.0,,,,A
2,15,6874,00:03:49.36246666666668,B1,364,562,A2,284.0,664.0,,,,B
2,15,6887,00:03:49.79623333333333,A2,284,664,B2,322.0,786.0,,,,A
2,15,6905,00:03:50.39683333333335,B2,322,786,A2,296.0,828.0,,,,B
2,15,6917,00:03:50.79723333333334,A2,296,828,A2,314.0,852.0,,,,A
2,15,6929,00:03:51.19763333333333,A2,314,852,A2,240.0,704.0,出界,B,,B
2,16,6946,00:03:51.76486666666668,A2,240,704,A1,186.0,602.0,,,,B
2,16,6958,00:03:52.16526666666667,A1,186,602,A1,218.0,568.0,,,,A
2,16,6968,00:03:52.498933333333355,A1,218,568,A1,296.0,512.0,,,,B
2,16,6978,00:03:52.83260000000001,A1,296,512,D1,456.0,528.0,,,,A
2,16,7004,00:03:53.700133333333326,D1,456,528,A2,256.0,800.0,,,,B
2,16,7014,00:03:54.033800000000014,A2,256,800,A3,166.0,886.0,,,,A
2,16,7045,00:03:55.068166666666656,A3,166,886,D2,420.0,670.0,,,,B
2,16,7058,00:03:55.50193333333334,D2,420,670,A3,164.0,888.0,,,,A
2,16,7086,00:03:56.436200000000014,A3,164,888,A3,170.0,886.0,,,,B
2,16,7096,00:03:56.76986666666667,A3,170,886,A2,298.0,696.0,出界,B,,A
2,17,7131,00:03:57.93770000000001,A2,298,696,A1,258.0,588.0,,,,B
2,17,7173,00:03:59.3391,A1,258,588,A1,280.0,488.0,,,,A
2,17,7194,00:04:00.039800000000013824,A1,280,488,A1,298.0,482.0,,,,B
2,17,7239,00:04:01.5413000000000068,A1,298,482,D1,402.0,522.0,,,,A
2,17,7261,00:04:02.275366666666656,D1,402,522,A1,286.0,488.0,出界,B,,B
2,18,7277,00:04:02.8092333333333386,A1,286,488,A1,150.0,506.0,,,,B
2,18,7306,00:04:03.7768666666666775,A1,150,506,A1,292.0,514.0,,,,A
2,18,7316,00:04:04.110533333333336,A1,292,514,A3,316.0,904.0,,,,B
2,18,7397,00:04:06.813233333333329,A3,316,904,A2,310.0,690.0,出界,B,,A
2,19,7470,00:04:09.248999999999995,A2,310,690,A3,178.0,874.0,,,,B
2,19,7482,00:04:09.649399999999986,A3,178,874,A3,176.0,874.0,,,,A
2,19,7496,00:04:10.116533333333336,A3,176,874,A2,238.0,632.0,,,,B
2,19,7519,00:04:10.88396666666668,A2,238,632,B1,324.0,572.0,,,,A
2,19,7529,00:04:11.217633333333339,B1,324,572,A2,252.0,798.0,,,,B
2,19,7540,00:04:11.584666666666664,A2,252,798,A1,310.0,582.0,,,,A
2,19,7551,00:04:11.951700000000017,A1,310,582,A2,252.0,798.0,,,,B
2,19,7564,00:04:12.385466666666673,A2,252,798,A2,170.0,734.0,,,,A
2,19,7575,00:04:12.752499999999998,A2,170,734,A2,234.0,852.0,,,,B
2,19,7595,00:04:13.419833333333344,A2,234,852,A2,256.0,798.0,,,,A
2,19,7605,00:04:13.753500000000003,A2,256,798,A2,282.0,832.0,出界,B,,B
2,20,7623,00:04:14.354100000000017,A2,282,832,A2,230.0,856.0,,,,B
2,20,7633,00:04:14.687766666666676,A2,230,856,B3,336.0,904.0,,,,A
2,20,7652,00:04:15.321733333333327,B3,336,904,A2,302.0,846.0,,,,B
2,20,7676,00:04:16.12253333333331,A2,302,846,A2,310.0,788.0,,,,A
2,20,7697,00:04:16.82323333333335,A2,310,788,A2,254.0,800.0,,,,B
2,20,7709,00:04:17.22363333333334,A2,254,800,D2,450.0,722.0,,,,A
2,20,7719,00:04:17.557299999999998,D2,450,722,A3,158.0,892.0,,,,B
2,20,7732,00:04:17.991066666666654,A3,158,892,A3,158.0,886.0,,,,A
2,20,7747,00:04:18.4915666666667,A3,158,886,A2,256.0,798.0,,,,B
2,20,7757,00:04:18.825233333333358,A2,256,798,A2,254.0,800.0,,,,A
2,20,7770,00:04:19.259000000000015,A2,254,800,A2,296.0,710.0,,,,B
2,20,7788,00:04:19.8596,A2,296,710,A3,172.0,888.0,,,,A
2,20,7804,00:04:20.393466666666654,A3,172,888,A2,226.0,720.0,,,,B
2,20,7814,00:04:20.727133333333313,A2,226,720,A2,160.0,634.0,,,,A
2,20,7826,00:04:21.127533333333304,A2,160,634,A3,162.0,888.0,出界,B,,B
2,21,7839,00:04:21.561300000000017,A3,162,888,A2,294.0,758.0,,,,B
2,21,7852,00:04:21.995066666666673,A2,294,758,A2,256.0,810.0,,,,A
2,21,7869,00:04:22.562299999999993,A2,256,810,A2,306.0,848.0,,,,B
2,21,7891,00:04:23.2963666666667,A2,306,848,A2,218.0,764.0,,,,A
2,21,7907,00:04:23.830233333333354,A2,218,764,A1,142.0,618.0,,,,B
2,21,7946,00:04:25.131533333333323,A1,142,618,A3,162.0,888.0,,,,A
2,21,7967,00:04:25.832233333333363,A3,162,888,A1,286.0,494.0,,,,B
2,21,7986,00:04:26.466200000000015,A1,286,494,A1,258.0,474.0,,,,A
2,21,7997,00:04:26.83323333333334,A1,258,474,A1,234.0,474.0,,,,B
2,21,8020,00:04:27.60066666666671,A1,234,474,A3,166.0,888.0,,,,A
2,21,8030,00:04:27.934333333333313,A3,166,888,A3,162.0,884.0,,,,B
2,21,8040,00:04:28.267999999999972,A3,162,884,A2,254.0,798.0,出界,B,,A
3,1,8050,00:04:28.601666666666688,A2,254,798,A2,256.0,798.0,,,,B
3,1,8067,00:04:29.168900000000008,A2,256,798,A2,256.0,798.0,,,,A
3,1,8084,00:04:29.736133333333385,A2,256,798,A2,256.0,798.0,,,,B
3,1,8098,00:04:30.20326666666665,A2,256,798,A2,256.0,800.0,,,,A
3,1,8110,00:04:30.603666666666697,A2,256,800,A2,256.0,800.0,,,,B
3,1,8120,00:04:30.9373333333333,A2,256,800,D1,428.0,560.0,,,,A
3,1,8132,00:04:31.337733333333347,D1,428,560,A2,254.0,800.0,,,,B
3,1,8154,00:04:32.071799999999996,A2,254,800,A2,254.0,798.0,,,,A
3,1,8174,00:04:32.73913333333337,A2,254,798,A2,282.0,812.0,,,,B
3,1,8204,00:04:33.74013333333335,A2,282,812,A2,276.0,674.0,出界,A,,A
3,2,8225,00:04:34.44083333333333,A2,276,674,A1,258.0,596.0,,,,A
3,2,8235,00:04:34.77449999999999,A1,258,596,A1,314.0,562.0,,,,B
3,2,8245,00:04:35.108166666666705,A1,314,562,D1,470.0,606.0,,,,A
3,2,8257,00:04:35.50856666666664,D1,470,606,A1,312.0,474.0,,,,B
3,2,8267,00:04:35.842233333333354,A1,312,474,A1,218.0,552.0,,,,A
3,2,8282,00:04:36.34273333333334,A1,218,552,A2,210.0,826.0,,,,B
3,2,8328,00:04:37.87759999999997,A2,210,826,A2,306.0,860.0,,,,A
3,2,8339,00:04:38.244633333333354,A2,306,860,A2,268.0,692.0,,,,B
3,2,8355,00:04:38.77850000000001,A2,268,692,A1,252.0,534.0,,,,A
3,2,8378,00:04:39.54593333333332,A1,252,534,D2,456.0,688.0,出界,A,,B
3,3,8403,00:04:40.38009999999997,D2,456,688,A2,254.0,798.0,,,,A
3,3,8413,00:04:40.713766666666686,A2,254,798,A2,254.0,800.0,,,,B
3,3,8425,00:04:41.11416666666668,A2,254,800,A2,254.0,800.0,,,,A
3,3,8441,00:04:41.64803333333333,A2,254,800,A1,274.0,544.0,,,,B
3,3,8453,00:04:42.04843333333332,A1,274,544,A2,254.0,798.0,,,,A
3,3,8487,00:04:43.18290000000002,A2,254,798,A2,254.0,798.0,,,,B
3,3,8500,00:04:43.616666666666674,A2,254,798,A2,254.0,798.0,,,,A
3,3,8519,00:04:44.25063333333338,A2,254,798,A2,150.0,762.0,,,,B
3,3,8532,00:04:44.68440000000004,A2,150,762,A1,218.0,550.0,,,,A
3,3,8559,00:04:45.58529999999996,A1,218,550,A2,254.0,800.0,出界,A,,B
3,4,8635,00:04:48.12116666666668,A2,254,800,D1,448.0,620.0,,,,A
3,4,8652,00:04:48.6884,D1,448,620,D1,438.0,624.0,,,,B
3,4,8681,00:04:49.65603333333331,D1,438,624,A3,312.0,902.0,,,,A
3,4,8697,00:04:50.18990000000002,A3,312,902,D1,444.0,622.0,,,,B
3,4,8726,00:04:51.15753333333333,D1,444,622,D2,438.0,658.0,,,,A
3,4,8738,00:04:51.557933333333324,D2,438,658,D2,458.0,684.0,,,,B
3,4,8779,00:04:52.92596666666668,D2,458,684,A2,294.0,672.0,,,,A
3,4,8801,00:04:53.66003333333333,A2,294,672,A1,292.0,546.0,,,,B
3,4,8818,00:04:54.22726666666665,A1,292,546,A1,290.0,506.0,,,,A
3,4,8831,00:04:54.66103333333331,A1,290,506,A2,256.0,798.0,,,,B
3,4,8841,00:04:54.99470000000002,A2,256,798,A2,258.0,798.0,,,,A
3,4,8851,00:04:55.32836666666668,A2,258,798,A1,308.0,492.0,,,,B
3,4,8861,00:04:55.66203333333334,A1,308,492,A3,316.0,902.0,,,,A
3,4,8873,00:04:56.06243333333333,A3,316,902,A2,270.0,654.0,,,,B
3,4,8884,00:04:56.429466666666656,A2,270,654,A2,316.0,758.0,,,,A
3,4,8895,00:04:56.79649999999998,A2,316,758,A2,254.0,802.0,落地,B,,B
3,5,8907,00:04:57.19690000000003,A2,254,802,A2,312.0,776.0,,,,B
3,5,8936,00:04:58.16453333333334,A2,312,776,A2,254.0,798.0,,,,A
3,5,8963,00:04:59.065433333333374,A2,254,798,A2,254.0,798.0,,,,B
3,5,8976,00:04:59.49920000000003,A2,254,798,A2,286.0,774.0,,,,A
3,5,8987,00:04:59.866233333333355,A2,286,774,A2,310.0,812.0,,,,B
3,5,9005,00:05:00.46683333333334076,A2,310,812,A2,224.0,848.0,,,,A
3,5,9015,00:05:00.8004999999999995,A2,224,848,A3,298.0,898.0,,,,B
3,5,9039,00:05:01.6012999999999806,A3,298,898,A2,254.0,798.0,,,,A
3,5,9053,00:05:02.0684333333333598,A2,254,798,A2,254.0,798.0,出界,A,,B
3,6,9066,00:05:02.502200000000016,A2,254,798,A2,254.0,798.0,,,,A
3,6,9079,00:05:02.9359666666666726,A2,254,798,A1,298.0,480.0,,,,B
3,6,9089,00:05:03.2696333333333882,A1,298,480,A2,254.0,798.0,,,,A
3,6,9108,00:05:03.903599999999983,A2,254,798,D1,442.0,626.0,,,,B
3,6,9138,00:05:04.904599999999959,D1,442,626,D2,444.0,664.0,,,,A
3,6,9148,00:05:05.238266666666675,D2,444,664,A2,304.0,794.0,,,,B
3,6,9159,00:05:05.6053,A2,304,794,A3,304.0,898.0,,,,A
3,6,9170,00:05:05.972333333333324,A3,304,898,A2,252.0,800.0,,,,B
3,6,9186,00:05:06.506200000000035,A2,252,800,A2,204.0,814.0,,,,A
3,6,9205,00:05:07.140166666666687,A2,204,814,A2,204.0,814.0,,,,B
3,6,9217,00:05:07.5405666666666775,A2,204,814,A2,204.0,814.0,出界,A,,A
3,7,9229,00:05:07.940966666666668,A2,204,814,A2,204.0,810.0,,,,A
3,7,9248,00:05:08.574933333333377,A2,204,810,A2,204.0,814.0,,,,B
3,7,9283,00:05:09.742766666666682,A2,204,814,A1,254.0,562.0,,,,A
3,7,9294,00:05:10.109800000000007,A1,254,562,A2,204.0,814.0,,,,B
3,7,9309,00:05:10.610299999999995,A2,204,814,D2,428.0,676.0,,,,A
3,7,9320,00:05:10.97733333333332,D2,428,676,D2,450.0,698.0,,,,B
3,7,9335,00:05:11.477833333333308,D2,450,698,D2,446.0,640.0,,,,A
3,7,9358,00:05:12.24526666666668,D2,446,640,B2,360.0,658.0,,,,B
3,7,9368,00:05:12.578933333333339,B2,360,658,A2,274.0,702.0,,,,A
3,7,9378,00:05:12.912599999999998,A2,274,702,A2,266.0,724.0,,,,B
3,7,9390,00:05:13.312999999999988,A2,266,724,A2,316.0,814.0,,,,A
3,7,9409,00:05:13.946966666666697,A2,316,814,A2,204.0,814.0,出界,A,,B
3,8,9444,00:05:15.114800000000002,A2,204,814,A2,196.0,666.0,,,,A
3,8,9454,00:05:15.448466666666661,A2,196,666,A1,254.0,564.0,,,,B
3,8,9468,00:05:15.915599999999984,A1,254,564,A2,202.0,816.0,,,,A
3,8,9482,00:05:16.382733333333363,A2,202,816,A2,202.0,818.0,,,,B
3,8,9492,00:05:16.71640000000002,A2,202,818,A2,202.0,818.0,,,,A
3,8,9502,00:05:17.050066666666623,A2,202,818,A1,264.0,542.0,,,,B
3,8,9516,00:05:17.517200000000003,A1,264,542,A2,202.0,816.0,,,,A
3,8,9538,00:05:18.251266666666652,A2,202,816,A1,160.0,566.0,,,,B
3,8,9577,00:05:19.552566666666678,A1,160,566,A2,202.0,816.0,,,,A
3,8,9588,00:05:19.919600000000003,A2,202,816,A2,202.0,816.0,,,,B
3,8,9601,00:05:20.353366666666716,A2,202,816,A2,202.0,814.0,,,,A
3,8,9611,00:05:20.687033333333318,A2,202,814,A2,204.0,814.0,,,,B
3,8,9627,00:05:21.22090000000003,A2,204,814,A2,204.0,814.0,,,,A
3,8,9640,00:05:21.654666666666685,A2,204,814,A2,202.0,818.0,,,,B
3,8,9664,00:05:22.455466666666666,A2,202,818,D1,428.0,546.0,未回擊成功,B,,A
3,9,9680,00:05:22.98933333333332,D1,428,546,A1,306.0,626.0,,,,B
3,9,9694,00:05:23.4564666666667,A1,306,626,A2,204.0,814.0,,,,A
3,9,9707,00:05:23.890233333333356,A2,204,814,A1,296.0,516.0,,,,B
3,9,9722,00:05:24.390733333333344,A1,296,516,A1,296.0,494.0,,,,A
3,9,9736,00:05:24.857866666666723,A1,296,494,A1,302.0,470.0,,,,B
3,9,9748,00:05:25.258266666666657,A1,302,470,A1,290.0,502.0,,,,A
3,9,9758,00:05:25.591933333333373,A1,290,502,D1,432.0,624.0,,,,B
3,9,9794,00:05:26.793133333333344,D1,432,624,A2,202.0,818.0,,,,A
3,9,9811,00:05:27.36036666666672,A2,202,818,A1,308.0,544.0,,,,B
3,9,9823,00:05:27.760766666666655,A1,308,544,A2,202.0,820.0,,,,A
3,9,9838,00:05:28.261266666666643,A2,202,820,A2,310.0,748.0,,,,B
3,9,9848,00:05:28.59493333333336,A2,310,748,A2,202.0,820.0,出界,A,,A
3,10,9858,00:05:28.928600000000017,A2,202,820,B3,324.0,896.0,,,,A
3,10,9880,00:05:29.662666666666667,B3,324,896,A2,204.0,818.0,,,,B
3,10,9897,00:05:30.229900000000043,A2,204,818,A2,276.0,800.0,,,,A
3,10,9913,00:05:30.76376666666664,A2,276,800,A3,258.0,872.0,,,,B
3,10,9931,00:05:31.364366666666683,A3,258,872,A2,202.0,818.0,,,,A
3,10,9947,00:05:31.898233333333337,A2,202,818,A2,202.0,818.0,,,,B
3,10,9964,00:05:32.46546666666666,A2,202,818,A2,148.0,764.0,,,,A
3,10,9987,00:05:33.23290000000003,A2,148,764,A2,238.0,818.0,,,,B
3,10,9997,00:05:33.56656666666663,A2,238,818,A2,204.0,818.0,出界,A,,A
3,11,10023,00:05:34.43410000000006,A2,204,818,A2,204.0,818.0,,,,A
3,11,10035,00:05:34.83449999999999,A2,204,818,A1,198.0,540.0,,,,B
3,11,10045,00:05:35.16816666666671,A1,198,540,A2,204.0,818.0,,,,A
3,11,10072,00:05:36.06906666666663,A2,204,818,A1,296.0,518.0,,,,B
3,11,10083,00:05:36.43610000000001,A1,296,518,A2,204.0,818.0,,,,A
3,11,10093,00:05:36.76976666666667,A2,204,818,A1,296.0,456.0,,,,B
3,11,10109,00:05:37.30363333333338,A1,296,456,A2,232.0,786.0,,,,A
3,11,10153,00:05:38.77176666666668,A2,232,786,A2,286.0,782.0,,,,B
3,11,10177,00:05:39.57256666666666,A2,286,782,A2,204.0,818.0,,,,A
3,11,10190,00:05:40.006333333333316,A2,204,818,A3,278.0,898.0,,,,B
3,11,10203,00:05:40.44010000000003,A3,278,898,A2,204.0,814.0,出界,A,,A
3,12,10267,00:05:42.575566666666646,A2,204,814,A2,204.0,814.0,,,,A
3,12,10299,00:05:43.64330000000001,A2,204,814,A1,216.0,512.0,,,,B
3,12,10317,00:05:44.2439,A1,216,512,A2,210.0,818.0,,,,A
3,12,10327,00:05:44.577566666666655,A2,210,818,A1,218.0,520.0,,,,B
3,12,10338,00:05:44.94460000000004,A1,218,520,A1,220.0,522.0,,,,A
3,12,10353,00:05:45.445100000000025,A1,220,522,B3,320.0,920.0,,,,B
3,12,10364,00:05:45.81213333333335,B3,320,920,A1,250.0,628.0,,,,A
3,12,10379,00:05:46.31263333333334,A1,250,628,D2,458.0,638.0,,,,B
3,12,10389,00:05:46.6463,D2,458,638,A2,260.0,810.0,,,,A
3,12,10401,00:05:47.04669999999999,A2,260,810,A2,156.0,710.0,,,,B
3,12,10417,00:05:47.58056666666664,A2,156,710,A2,250.0,808.0,,,,A
3,12,10428,00:05:47.94760000000002,A2,250,808,A2,250.0,806.0,,,,B
3,12,10438,00:05:48.28126666666668,A2,250,806,A1,276.0,496.0,,,,A
3,12,10448,00:05:48.61493333333334,A1,276,496,A1,306.0,492.0,,,,B
3,12,10458,00:05:48.948600000000056,A1,306,492,A1,294.0,496.0,,,,A
3,12,10473,00:05:49.449100000000044,A1,294,496,A1,250.0,518.0,,,,B
3,12,10487,00:05:49.91623333333331,A1,250,518,D1,434.0,522.0,,,,A
3,12,10515,00:05:50.85050000000001,D1,434,522,A2,264.0,810.0,,,,B
3,12,10525,00:05:51.18416666666667,A2,264,810,A1,258.0,582.0,,,,A
3,12,10537,00:05:51.58456666666666,A1,258,582,D2,434.0,682.0,,,,B
3,12,10550,00:05:52.01833333333332,D2,434,682,A1,246.0,558.0,,,,A
3,12,10593,00:05:53.45310000000006,A1,246,558,D2,424.0,672.0,,,,B
3,12,10615,00:05:54.18716666666671,D2,424,672,A1,154.0,568.0,,,,A
3,12,10654,00:05:55.48846666666668,A1,154,568,A1,242.0,582.0,,,,B
3,12,10667,00:05:55.92223333333334,A1,242,582,A1,298.0,476.0,,,,A
3,12,10681,00:05:56.38936666666672,A1,298,476,A1,310.0,566.0,,,,B
3,12,10698,00:05:56.95660000000004,A1,310,566,A1,282.0,448.0,,,,A
3,12,10725,00:05:57.857500000000016,A1,282,448,A1,302.0,518.0,,,,B
3,12,10746,00:05:58.5582,A1,302,518,A2,294.0,650.0,,,,A
3,12,10760,00:05:59.02533333333332,A2,294,650,B2,326.0,728.0,,,,B
3,12,10770,00:05:59.35899999999998,B2,326,728,A2,292.0,774.0,,,,A
3,12,10783,00:05:59.79276666666664,A2,292,774,A2,160.0,678.0,,,,B
3,12,10825,00:06:01.1941666666666606,A2,160,678,A1,312.0,474.0,,,,A
3,12,10865,00:06:02.5288333333332957,A1,312,474,A1,302.0,474.0,,,,B
3,12,10876,00:06:02.8958666666666772,A1,302,474,A1,292.0,560.0,,,,A
3,12,10887,00:06:03.262900000000002,A1,292,560,A1,142.0,626.0,,,,B
3,12,10905,00:06:03.8634999999999877,A1,142,626,A2,162.0,808.0,,,,A
3,12,10931,00:06:04.731033333333301,A2,162,808,A2,288.0,790.0,,,,B
3,12,10947,00:06:05.2649000000000115,A2,288,790,A2,278.0,798.0,,,,A
3,12,10990,00:06:06.699666666666701,A2,278,798,A2,294.0,798.0,,,,B
3,12,11019,00:06:07.6673000000000116,A2,294,798,D2,428.0,636.0,,,,A
3,12,11079,00:06:09.669299999999964,D2,428,636,A2,252.0,710.0,,,,B
3,12,11091,00:06:10.069700000000012,A2,252,710,A1,166.0,612.0,,,,A
3,12,11103,00:06:10.470100000000059,A1,166,612,D2,560.0,660.0,,,,B
3,12,11113,00:06:10.803766666666661,D2,560,660,D2,462.0,686.0,,,,A
3,12,11153,00:06:12.138433333333353,D2,462,686,A2,274.0,640.0,,,,B
3,12,11178,00:06:12.972600000000057,A2,274,640,A1,312.0,526.0,,,,A
3,12,11197,00:06:13.606566666666652,A1,312,526,C1,330.0,434.0,,,,B
3,12,11228,00:06:14.64093333333335,C1,330,434,A1,276.0,538.0,,,,A
3,12,11242,00:06:15.108066666666673,A1,276,538,A2,310.0,782.0,,,,B
3,12,11262,00:06:15.775400000000047,A2,310,782,A2,304.0,844.0,,,,A
3,12,11284,00:06:16.509466666666697,A2,304,844,A2,294.0,784.0,,,,B
3,12,11302,00:06:17.110066666666626,A2,294,784,A2,168.0,832.0,,,,A
3,12,11324,00:06:17.84413333333339,A2,168,832,A2,234.0,834.0,,,,B
3,12,11366,00:06:19.2455333333333,A2,234,834,A2,288.0,640.0,,,,A
3,12,11439,00:06:21.681299999999965,A2,288,640,A2,280.0,748.0,,,,B
3,12,11471,00:06:22.74903333333333,A2,280,748,D2,424.0,684.0,,,,A
3,12,11509,00:06:24.01696666666669,D2,424,684,D2,422.0,674.0,,,,B
3,12,11523,00:06:24.484100000000012,D2,422,674,D2,424.0,690.0,,,,A
3,12,11539,00:06:25.017966666666666,D2,424,690,D2,422.0,670.0,,,,B
3,12,11569,00:06:26.0189666666667,D2,422,670,D2,438.0,670.0,,,,A
3,12,11580,00:06:26.386000000000024,D2,438,670,A2,202.0,820.0,,,,B
3,12,11590,00:06:26.719666666666683,A2,202,820,A1,146.0,580.0,,,,A
3,12,11601,00:06:27.086700000000008,A1,146,580,A1,296.0,600.0,,,,B
3,12,11612,00:06:27.453733333333332,A1,296,600,A2,286.0,630.0,,,,A
3,12,11622,00:06:27.787400000000048,A2,286,630,A1,302.0,536.0,,,,B
3,12,11641,00:06:28.4213666666667,A1,302,536,A1,302.0,586.0,,,,A
3,12,11661,00:06:29.088700000000017,A1,302,586,D1,416.0,620.0,,,,B
3,12,11671,00:06:29.422366666666676,D1,416,620,D2,404.0,640.0,,,,A
3,12,11694,00:06:30.18979999999999,D2,404,640,A2,242.0,710.0,,,,B
3,12,11716,00:06:30.923866666666697,A2,242,710,D2,458.0,712.0,,,,A
3,12,11761,00:06:32.42536666666672,D2,458,712,A3,312.0,916.0,出界,A,,B
3,13,11817,00:06:34.29390000000001,A3,312,916,A2,214.0,672.0,,,,A
3,13,11842,00:06:35.128066666666655,A2,214,672,A3,312.0,918.0,,,,B
3,13,11859,00:06:35.695299999999975,A3,312,918,A1,294.0,462.0,,,,A
3,13,11894,00:06:36.86313333333334,A1,294,462,C1,350.0,428.0,,,,B
3,13,11916,00:06:37.59719999999999,C1,350,428,A1,294.0,592.0,,,,A
3,13,11926,00:06:37.9308666666667,A1,294,592,A1,308.0,476.0,,,,B
3,13,11940,00:06:38.398000000000025,A1,308,476,A2,204.0,820.0,出界,A,,A
3,14,11983,00:06:39.83276666666666,A2,204,820,A2,296.0,778.0,,,,A
3,14,11993,00:06:40.16643333333337,A2,296,778,A1,170.0,610.0,,,,B
3,14,12019,00:06:41.033966666666686,A1,170,610,B1,372.0,592.0,,,,A
3,14,12031,00:06:41.434366666666676,B1,372,592,A2,204.0,820.0,,,,B
3,14,12053,00:06:42.168433333333326,A2,204,820,A2,306.0,770.0,,,,A
3,14,12063,00:06:42.50210000000004,A2,306,770,A2,278.0,734.0,,,,B
3,14,12073,00:06:42.83576666666664,A2,278,734,A2,296.0,720.0,,,,A
3,14,12093,00:06:43.50310000000002,A2,296,720,A1,190.0,460.0,出界,B,,B
3,15,12109,00:06:44.03696666666667,A1,190,460,A1,216.0,470.0,,,,B
3,15,12139,00:06:45.03796666666665,A1,216,470,A1,210.0,526.0,,,,A
3,15,12156,00:06:45.605200000000025,A1,210,526,A1,298.0,556.0,,,,B
3,15,12167,00:06:45.97223333333335,A1,298,556,A1,180.0,448.0,,,,A
3,15,12181,00:06:46.43936666666667,A1,180,448,A2,254.0,644.0,,,,B
3,15,12194,00:06:46.873133333333385,A2,254,644,A3,312.0,916.0,,,,A
3,15,12236,00:06:48.27453333333335,A3,312,916,A2,246.0,644.0,,,,B
3,15,12255,00:06:48.908500000000004,A2,246,644,A2,310.0,670.0,出界,B,,A
3,16,12279,00:06:49.709299999999985,A2,310,670,A1,290.0,622.0,,,,B
3,16,12297,00:06:50.30990000000003,A1,290,622,A1,282.0,524.0,,,,A
3,16,12319,00:06:51.04396666666668,A1,282,524,A1,186.0,548.0,,,,B
3,16,12335,00:06:51.57783333333333,A1,186,548,A1,246.0,558.0,,,,A
3,16,12379,00:06:53.045966666666686,A1,246,558,A2,170.0,666.0,,,,B
3,16,12411,00:06:54.113699999999994,A2,170,666,A1,280.0,608.0,出界,B,,A
3,17,12449,00:06:55.381633333333355,A1,280,608,A2,310.0,830.0,,,,B
3,17,12493,00:06:56.84976666666665,A2,310,830,A1,290.0,606.0,,,,A
3,17,12506,00:06:57.28353333333331,A1,290,606,A1,300.0,556.0,,,,B
3,17,12527,00:06:57.98423333333335,A1,300,556,A1,292.0,484.0,,,,A
3,17,12542,00:06:58.48473333333334,A1,292,484,A2,152.0,832.0,出界,B,,B
3,18,12580,00:06:59.7526666666667,A2,152,832,A1,302.0,542.0,,,,B
3,18,12620,00:07:01.0873333333333335,A1,302,542,A1,292.0,568.0,,,,A
3,18,12631,00:07:01.454366666666715,A1,292,568,A1,296.0,572.0,,,,B
3,18,12643,00:07:01.8547666666666487,A1,296,572,A1,182.0,610.0,,,,A
3,18,12660,00:07:02.4220000000000255,A1,182,610,A2,198.0,800.0,,,,B
3,18,12693,00:07:03.5231000000000563,A2,198,800,A2,298.0,678.0,,,,A
3,18,12721,00:07:04.457366666666701,A2,298,678,A1,304.0,584.0,,,,B
3,18,12734,00:07:04.891133333333357,A1,304,584,A1,282.0,544.0,出界,B,,A
3,19,12744,00:07:05.224800000000016,A1,282,544,A1,132.0,528.0,,,,B
3,19,12757,00:07:05.6585666666666725,A1,132,528,A1,164.0,522.0,,,,A
3,19,12769,00:07:06.058966666666663,A1,164,522,A1,162.0,524.0,,,,B
3,19,12789,00:07:06.726299999999981,A1,162,524,A1,170.0,540.0,,,,A
3,19,12799,00:07:07.059966666666696,A1,170,540,A1,194.0,542.0,,,,B
3,19,12812,00:07:07.493733333333353,A1,194,542,B1,318.0,532.0,,,,A
3,19,12827,00:07:07.994233333333341,B1,318,532,B2,318.0,732.0,,,,B
3,19,12850,00:07:08.761666666666713,B2,318,732,A2,274.0,744.0,,,,A
3,19,12861,00:07:09.128700000000038,A2,274,744,A1,178.0,598.0,,,,B
3,19,12885,00:07:09.929500000000019,A1,178,598,A1,286.0,524.0,出界,B,,A
3,20,12924,00:07:11.230799999999988,A1,286,524,A2,186.0,784.0,,,,B
3,20,12981,00:07:13.1327,A2,186,784,A3,302.0,918.0,,,,A
3,20,13033,00:07:14.867766666666682,A3,302,918,A2,278.0,640.0,,,,B
3,20,13054,00:07:15.568466666666666,A2,278,640,A1,302.0,582.0,出界,B,,A
