hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
4,2,0,0,2,0,0,0,0,0,4.499,unknown
4,2,0,2,2,0,0,0,0,0,16.807000000000002,unknown
2,2,0,0,2,0,0,0,0,0,13.192,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,0.35600000000000004,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.22,unknown
2,3,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,20.061,unknown
4,2,0,0,2,0,0,0,0,0,16.873,unknown
4,2,0,0,2,0,0,0,0,0,1.88,unknown
4,2,0,0,2,0,0,0,0,0,1.189,unknown
4,2,0,0,2,0,0,0,0,0,2.813,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.271,unknown
4,2,0,0,2,0,0,0,0,0,3.8539999999999996,unknown
4,2,0,0,2,0,0,0,0,0,0.795,unknown
4,2,0,0,2,0,0,0,0,0,4.421,unknown
4,2,0,0,2,0,0,0,0,0,4.98,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,4.327,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.35600000000000004,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.18899999999999997,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.402,unknown
4,2,0,0,2,0,0,0,0,0,0.862,unknown
4,2,0,0,2,0,0,0,0,0,0.22,unknown
4,2,0,0,2,0,0,0,0,0,0.595,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.595,unknown
4,2,0,0,2,0,0,0,0,0,0.198,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.7709999999999999,unknown
4,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,0,2,0,0,0,0,0,3.93,unknown
4,2,0,0,2,0,0,0,0,0,1.516,unknown
4,2,0,0,2,0,0,0,0,0,1.66,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,5.395,unknown
4,2,0,0,2,0,0,0,0,0,2.4330000000000003,unknown
4,2,0,2,2,0,0,0,0,0,0.145,unknown
2,2,0,0,2,0,0,0,0,0,0.35600000000000004,unknown
4,2,0,0,2,0,0,0,0,0,0.235,unknown
4,2,0,0,2,0,0,0,0,0,2.805,unknown
4,2,0,0,2,0,0,0,0,0,1.541,unknown
3,2,0,1,2,0,0,0,0,0,1.1909999999999998,unknown
3,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.862,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.243,unknown
4,2,0,0,2,0,0,0,0,0,0.991,unknown
4,2,0,1,2,0,0,0,0,0,1.556,unknown
3,2,0,0,2,0,0,0,0,0,1.516,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.436,unknown
4,2,0,0,2,0,0,0,0,0,2.244,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,3.553,unknown
4,2,0,0,2,0,0,0,0,0,7.04,unknown
4,2,0,0,2,0,0,0,0,0,8.517999999999999,unknown
4,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,1,2,0,0,0,0,0,0.289,unknown
3,2,0,2,2,0,0,0,0,0,0.0,unknown
