rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
6.0,7.0,00:53:21.520,80038.0,A,,過渡切球,,,B3,336.0,881.0,2.0,,,4,1,,B1,85.0,352.0,2.0,1080.0,261,35,359,1112,166,375,233,254,20.0,70.0,80.0,60.0,2.0,19.25,19.353617232961906,32.0,204.0,206.49455198624494,0.2607287224976446,101.01980003939822,1,1
6.0,8.0,00:53:22.600,80065.0,B,,挑球,,,B1,85.0,352.0,2.0,,,4,1,,B4,302.0,910.0,1.0,1240.0,166,375,233,254,272,131,317,1148,90.0,60.0,30.0,90.0,52.24999999999999,21.0,56.31218784597167,33.25,265.25,267.3258779093412,0.2730645637635002,1092.6307702055622,1,2
6.0,9.0,00:53:23.840,80096.0,A,,長球,,,B4,302.0,910.0,1.0,,,4,1,,A4,356.0,39.0,1.0,1240.0,272,131,317,1148,522,-196,453,-21,70.0,40.0,50.0,10.0,8.25,9.0,12.20911544707478,53.75,270.25,275.54332690159634,0.6229821745461818,186.560981987124,2,4
6.0,10.0,00:53:25.080,80127.0,B,,切球,1.0,,A4,356.0,39.0,1.0,,,4,1,,A2,104.0,617.0,2.0,800.0,522,-196,453,-21,425,-14,283,1000,90.0,50.0,80.0,90.0,52.74999999999999,108.74999999999999,120.86821335653141,0.5,165.25,165.25075642792078,0.7701709428756709,837.611485117056,4,1
6.0,11.0,00:53:25.880,80147.0,A,,挑球,,1.0,A2,104.0,617.0,2.0,,,4,1,,B4,105.0,49.0,2.0,1280.0,425,-14,283,1000,217,56,268,56,10.0,80.0,60.0,70.0,30.25,20.5,36.54192797322002,28.999999999999996,144.25,147.13620390644854,0.35234396653263855,104.38869670610895,1,3
6.0,12.0,00:53:27.160,80179.0,B,,過渡切球,,,B4,105.0,49.0,2.0,,,4,1,,A1,125.0,536.0,2.0,800.0,217,56,268,56,251,42,241,907,60.0,20.0,20.0,80.0,41.0,7.000000000000001,41.593268686170845,44.5,260.5,264.27353253778557,0.523143294184299,855.3794479644691,3,1
6.0,13.0,00:53:27.960,80199.0,A,,放小球,,1.0,A1,125.0,536.0,2.0,,,4,1,,A1,337.0,374.0,2.0,880.0,251,42,241,907,443,415,368,254,40.0,60.0,0.0,20.0,6.0,3.5000000000000004,6.946221994724902,45.0,250.49999999999997,254.50982299314106,0.24116691285367464,150.72159765607583,1,1
6.0,14.0,00:53:28.840,80221.0,B,,挑球,,1.0,A1,337.0,374.0,2.0,,,4,1,,A4,117.0,884.0,1.0,1400.0,443,415,368,254,298,145,154,1105,90.0,0.0,60.0,50.0,7.75,90.0,90.33306426774196,28.999999999999996,188.75,190.96482005856473,0.24391628289481718,989.4735974244082,1,1
6.0,15.0,00:53:30.240,80256.0,A,,長球,1.0,,A4,117.0,884.0,1.0,,,4,1,,B3,67.0,66.0,2.0,840.0,298,145,154,1105,242,21,152,21,0.0,50.0,0.0,70.0,10.0,38.75,40.0195264839553,32.5,116.75,121.18915999378822,0.7198759420081257,148.27339613025663,1,3
6.0,16.0,00:53:31.080,80277.0,B,,過渡切球,,,B3,67.0,66.0,2.0,,,4,1,,A1,99.0,565.0,2.0,1080.0,242,21,152,21,254,84,207,887,0.0,60.0,10.0,30.0,2.5,14.000000000000002,14.221462653327892,9.75,224.25,224.4618564478161,0.43120967834001767,553.531390257138,3,1
6.0,17.0,00:53:32.160,80304.0,A,,放小球,,1.0,A1,99.0,565.0,2.0,,,4,1,,B1,78.0,359.0,2.0,1080.0,254,84,207,887,155,310,249,285,40.0,60.0,50.0,20.0,33.5,31.5,45.98369276167367,1.25,12.0,12.064928512013655,0.17606293397968908,1080.5891911360209,1,2
6.0,18.0,00:53:33.240,80331.0,B,,挑球,,,B1,78.0,359.0,2.0,,,4,1,,B3,281.0,877.0,1.0,1480.0,155,310,249,285,250,125,332,1109,70.0,0.0,20.0,20.0,31.75,0.0,31.75,43.0,293.0,296.1384811198977,0.22409754288925007,97.18538984847466,2,1
6.0,19.0,00:53:34.720,80368.0,A,,切球,,,B3,281.0,877.0,1.0,,,4,1,,B1,88.0,361.0,2.0,1040.0,250,125,332,1109,149,375,226,223,50.0,80.0,60.0,60.0,46.25,119.5,128.13786520775193,16.5,196.0,196.69328915852722,0.3215569930480544,1086.803110043397,1,2
6.0,20.0,00:53:35.760,80394.0,B,,挑球,,,B1,88.0,361.0,2.0,,,4,1,,B4,286.0,892.0,1.0,1200.0,149,375,226,223,271,145,357,1087,90.0,0.0,80.0,60.0,25.25,60.0,65.09656288929547,33.0,194.0,196.78668654154427,0.2844234543579149,39.81205847478876,2,1
6.0,21.0,00:53:36.960,80424.0,A,,切球,,,B4,286.0,892.0,1.0,,,4,1,,A3,313.0,184.0,2.0,600.0,271,145,357,1087,294,131,374,131,80.0,60.0,10.0,50.0,34.5,36.0,49.86231041578399,47.75,258.75,263.1190319988275,0.8090203266228166,595.6886770788916,1,2
6.0,22.0,00:53:37.560,80439.0,B,,擋小球,,1.0,A3,313.0,184.0,2.0,,,4,1,,A1,97.0,605.0,2.0,1040.0,294,131,374,131,312,164,252,976,0.0,30.0,90.0,50.0,40.0,24.25,46.7767303260927,82.25,318.75,329.1908640895127,0.4250663453262256,1028.2630986279728,2,1
6.0,23.0,00:53:38.600,80465.0,A,,挑球,,1.0,A1,97.0,605.0,2.0,,,4,1,,B4,89.0,43.0,1.0,1040.0,312,164,252,976,224,35,301,145,90.0,90.0,60.0,90.0,5.25,5.25,7.424621202458749,48.5,269.75,274.0753774055597,0.46191916390131504,115.20850663036997,1,2
6.0,24.0,00:53:39.640,80491.0,B,,長球,,,B4,89.0,43.0,1.0,,,4,1,,A3,104.0,875.0,1.0,1280.0,224,35,301,145,249,145,184,1042,40.0,20.0,60.0,0.0,28.999999999999996,60.5,67.09135562797938,8.5,0.0,8.5,0.3949975972162877,111.94641575325224,2,1
6.0,25.0,00:53:40.920,80523.0,A,,長球,1.0,,A3,104.0,875.0,1.0,,,4,1,,B3,57.0,97.0,1.0,840.0,249,145,184,1042,154,49,224,97,40.0,0.0,70.0,10.0,41.0,47.5,62.747509910752626,19.25,317.25,317.83348627858584,0.6205070936645138,99.16148445843275,1,3
6.0,26.0,00:53:41.760,80544.0,B,,切球,,,B3,57.0,97.0,1.0,,,4,1,,B1,141.0,378.0,2.0,480.0,154,49,224,97,113,-7,183,42,70.0,50.0,70.0,60.0,10.75,33.75,35.420686046433374,18.25,274.0,274.6071056983049,0.1437537741050455,1083.108489487549,3,3
6.0,27.0,00:53:42.240,80556.0,B,,未過網,,,B1,141.0,378.0,2.0,未回擊成功,對方失誤,5,1,A,,,,,,113,-7,183,42,,,,,70.0,0.0,70.0,60.0,16.75,30.0,34.359314603175655,26.75,283.5,284.75921846359955,,185.72291188757515,3,
7.0,1.0,00:54:06.360,81159.0,A,1.0,發長球,,,B2,223.0,677.0,2.0,,,5,1,,A4,329.0,18.0,1.0,,,,,,493,-157,525,-157,10.0,40.0,20.0,20.0,2.25,3.5000000000000004,4.16082924427331,37.0,273.0,275.49591648516315,,836.7675901945533,,4
7.0,2.0,00:54:08.520,81213.0,B,,切球,,,A4,329.0,18.0,1.0,,,5,1,,A2,110.0,614.0,2.0,680.0,493,-157,525,-157,434,-149,196,848,10.0,90.0,50.0,10.0,64.75,77.25,100.79744540413711,21.25,219.74999999999997,220.77505520325434,0.7976206100291369,58.9406481131655,4,1
7.0,3.0,00:54:09.200,81230.0,A,,放小球,,1.0,A2,110.0,614.0,2.0,,,5,1,,B1,85.0,340.0,2.0,1000.0,434,-149,196,848,149,427,247,310,0.0,80.0,70.0,80.0,22.5,25.5,34.007352146263905,9.25,249.5,249.67140905598302,0.11853269591129699,1066.1829111367335,1,1
7.0,4.0,00:54:10.200,81255.0,B,,挑球,,,B1,85.0,340.0,2.0,,,5,1,,A4,104.0,915.0,1.0,,149,427,247,310,,,,,30.0,10.0,60.0,50.0,29.249999999999996,37.75,47.755889689126306,23.499999999999996,236.24999999999997,237.4159061646881,,133.3604139165742,1,
7.0,5.0,00:54:11.840,81296.0,A,,長球,1.0,,A4,104.0,915.0,1.0,,,5,1,,A4,265.0,48.0,1.0,,,,,,420,-36,479,-118,0.0,80.0,50.0,50.0,17.5,28.000000000000004,33.01893396219811,6.25,181.25,181.35772660683637,,989.0247721872289,,4
7.0,6.0,00:54:13.280,81332.0,B,,長球,1.0,,A4,265.0,48.0,1.0,,,5,1,,B4,317.0,883.0,1.0,1560.0,420,-36,479,-118,304,49,463,1130,40.0,90.0,30.0,90.0,24.0,17.25,29.556090742857048,5.75,165.25,165.35000755972163,0.42933323398659834,741.4917396707801,4,1
7.0,7.0,00:54:14.840,81371.0,A,,切球,,,B4,317.0,883.0,1.0,,,5,1,,B2,48.0,283.0,2.0,800.0,304,49,463,1130,149,260,270,118,90.0,90.0,50.0,0.0,27.25,35.25,44.55474161074217,23.75,192.5,193.95956408488857,0.5458311466241185,1103.4364503676684,1,2
7.0,8.0,00:54:15.640,81391.0,B,,放小球,,,B2,48.0,283.0,2.0,,,5,1,,A1,75.0,598.0,2.0,1000.0,149,260,270,118,189,91,221,928,40.0,90.0,10.0,30.0,26.0,15.25,30.14237051062839,10.25,221.74999999999997,221.98676762365815,0.3205315897068493,58.9406481131655,2,1
7.0,9.0,00:54:16.640,81416.0,A,,挑球,,1.0,A1,75.0,598.0,2.0,,,5,1,,B3,62.0,129.0,1.0,600.0,189,91,221,928,197,0,206,104,30.0,40.0,20.0,20.0,10.75,8.5,13.704470073665744,3.0,190.5,190.5236205828558,0.7625223129704322,976.3733916898801,1,3
7.0,10.0,00:54:17.240,81431.0,B,,切球,,,B3,62.0,129.0,1.0,,,5,1,,B1,280.0,595.0,2.0,920.0,197,0,206,104,189,77,334,920,30.0,60.0,80.0,90.0,14.249999999999998,46.5,48.634478510620426,5.5,135.25,135.36178375006736,0.48968838949792726,77.02596964660685,3,1
7.0,11.0,00:54:18.160,81454.0,A,,挑球,,,B1,280.0,595.0,2.0,,,5,1,,A4,275.0,41.0,1.0,1200.0,189,77,334,920,398,-7,467,-141,10.0,60.0,70.0,90.0,0.25,23.499999999999996,23.50132974961204,3.25,99.75,99.80293081868889,0.4979103904764836,1042.489328482551,1,4
7.0,12.0,00:54:19.360,81484.0,B,,切球,1.0,,A4,275.0,41.0,1.0,,,5,1,,A1,110.0,602.0,2.0,800.0,398,-7,467,-141,365,-43,252,940,20.0,70.0,10.0,0.0,34.5,1.7500000000000002,34.5443555447196,42.25,257.5,260.94312119693825,0.6712654211450192,179.74426277353055,4,1
7.0,13.0,00:54:20.160,81504.0,A,,放小球,,1.0,A1,110.0,602.0,2.0,,,5,1,,B1,77.0,374.0,2.0,1160.0,365,-43,252,940,154,392,250,279,50.0,50.0,90.0,90.0,6.25,8.75,10.752906583803284,50.24999999999999,229.74999999999997,235.1810472806004,0.13386032460800965,953.2601953296906,1,1
7.0,14.0,00:54:21.320,81533.0,B,,放小球,,,B1,77.0,374.0,2.0,,,5,1,,B1,352.0,546.0,2.0,1200.0,154,392,250,279,275,310,366,856,90.0,90.0,90.0,70.0,42.25,17.25,45.63578639620446,97.25,255.75,273.61583470259905,0.22867143459557865,160.99689437998487,1,1
7.0,15.0,00:54:22.520,81563.0,A,,挑球,,,B1,352.0,546.0,2.0,,,5,1,,A4,293.0,36.0,1.0,,275,310,366,856,,,,,80.0,70.0,50.0,80.0,12.0,19.25,22.683970111071826,23.75,224.5,225.75276853230392,,693.3815688349381,1,
7.0,16.0,00:54:24.040,81601.0,B,,長球,1.0,,A4,293.0,36.0,1.0,,,5,1,,B4,321.0,904.0,1.0,,,,,,345,28,433,1105,30.0,40.0,80.0,60.0,16.75,76.0,77.82391984473668,12.0,173.5,173.91449048311068,,102.88342918079665,,1
7.0,17.0,00:54:25.400,81635.0,A,,長球,,,B4,321.0,904.0,1.0,,,5,1,,B4,81.0,29.0,1.0,1200.0,345,28,433,1105,181,0,255,63,30.0,30.0,20.0,70.0,15.75,11.749999999999998,19.650063613128584,5.5,16.75,17.629875212263983,0.4680530003227317,877.8382538941897,1,3
7.0,18.0,00:54:26.600,81665.0,B,,長球,,,B4,81.0,29.0,1.0,,,5,1,,A3,88.0,820.0,1.0,1120.0,181,0,255,63,205,-14,75,1065,90.0,40.0,60.0,30.0,20.25,48.5,52.557706380701205,11.0,290.75,290.95800813863156,0.4465357014316562,51.62363799656123,3,1
7.0,19.0,00:54:27.720,81693.0,A,,切球,1.0,,A3,88.0,820.0,1.0,,,5,1,,B1,110.0,383.0,2.0,1160.0,205,-14,75,1065,174,346,191,310,40.0,50.0,80.0,60.0,4.0,8.75,9.620940702446928,3.0,6.5,7.158910531638177,0.17415606767962866,776.0927779589242,1,1
7.0,20.0,00:54:28.880,81722.0,B,,放小球,,,B1,110.0,383.0,2.0,,,5,1,,B1,276.0,512.0,2.0,1000.0,174,346,191,310,214,191,321,777,10.0,20.0,20.0,70.0,19.75,24.5,31.469231004268284,13.0,280.75,281.05081835853105,0.17765415840897167,54.12947441089743,1,1
7.0,21.0,00:54:29.880,81747.0,A,,挑球,,,B1,276.0,512.0,2.0,,,5,1,,A4,312.0,29.0,1.0,,214,191,321,777,,,,,70.0,10.0,30.0,30.0,9.25,7.249999999999999,11.75265927354316,1.7500000000000002,235.75,235.75649513852207,,542.0747180970535,1,
7.0,22.0,00:54:31.600,81790.0,B,,長球,,1.0,A4,312.0,29.0,1.0,,,5,1,,B3,326.0,859.0,1.0,,,,,,313,21,435,1042,30.0,60.0,80.0,40.0,45.75,111.5,120.52100439342512,32.0,194.0,196.6214637317096,,1084.2232242485861,,1
7.0,23.0,00:54:32.760,81819.0,A,,殺球,,,B3,326.0,859.0,1.0,,,5,1,,A3,335.0,184.0,2.0,560.0,313,21,435,1042,303,77,396,145,50.0,90.0,40.0,40.0,21.25,32.75,39.040043545057685,11.0,143.5,143.9209852662217,0.7521663016967479,94.37160589923221,1,2
7.0,24.0,00:54:33.320,81833.0,B,,擋小球,,1.0,A3,335.0,184.0,2.0,,,5,1,,A0,310.0,468.0,2.0,560.0,303,77,396,145,437,203,401,97,40.0,20.0,10.0,50.0,4.0,38.0,38.2099463490856,60.25,206.25,214.87001884860527,0.14231201797172183,1004.9407942759614,2,2
7.0,25.0,00:54:33.880,81847.0,B,,掛網球,,,A0,310.0,468.0,2.0,未回擊成功,殺球得分,6,1,A,,,,,,437,203,401,97,,,,,40.0,90.0,50.0,90.0,31.5,10.25,33.1257075396134,26.25,192.25,194.03382437090704,,125.09996003196804,2,
8.0,1.0,00:55:07.080,82677.0,A,1.0,發長球,,,B2,250.0,686.0,2.0,,,6,1,,B4,92.0,19.0,1.0,,,,,,144,-80,181,-172,60.0,40.0,50.0,10.0,4.0,61.5,61.629944020743686,23.75,272.25,273.28396403740925,,107.41508273980894,,4
8.0,2.0,00:55:09.280,82732.0,B,,切球,,,B4,92.0,19.0,1.0,,,6,1,,B2,374.0,658.0,2.0,800.0,144,-80,181,-172,271,-80,353,1000,0.0,10.0,0.0,90.0,7.5,30.25,31.16588679951206,12.5,272.25,272.5368094404864,0.7559619802774474,885.771979687775,4,1
8.0,3.0,00:55:10.080,82752.0,A,,擋小球,,,B2,374.0,658.0,2.0,,,6,1,,,,,2.0,920.0,271,-80,353,1000,456,398,419,216,0.0,30.0,10.0,40.0,15.0,9.25,17.622783548577107,12.25,266.5,266.7813945911521,0.21509452465570109,128.3627671873741,1,1
8.0,4.0,00:55:11.000,82775.0,B,,挑球,,1.0,A1,322.0,340.0,2.0,,,6,1,,A3,139.0,842.0,1.0,880.0,456,398,419,216,355,158,287,992,0.0,80.0,20.0,80.0,17.5,32.0,36.47259244967377,12.0,284.5,284.75296311013165,0.3320754178814762,18.0,1,1
8.0,5.0,00:55:11.880,82797.0,A,,長球,1.0,,A3,139.0,842.0,1.0,,,6,1,,C4,406.0,39.0,2.0,1680.0,355,158,287,992,493,14,478,-43,60.0,0.0,60.0,50.0,64.0,107.5,125.10895251739579,26.5,186.25,188.12578903489018,0.3642986011570572,34.0,1,4
8.0,6.0,00:55:13.560,82839.0,B,,未擊球,,,C4,406.0,39.0,2.0,出界,對方失誤,6,2,B,,,,,,493,14,478,-43,,,,,10.0,50.0,0.0,90.0,22.25,88.75,91.49658463571195,35.0,194.75,197.87006468892662,,1000.4049180206982,4,
9.0,1.0,00:55:30.320,83258.0,B,1.0,發長球,,,B2,199.0,247.0,2.0,,,6,2,,B4,355.0,907.0,1.0,,,,,,,,,,30.0,20.0,0.0,40.0,9.25,46.99999999999999,47.90159183158739,25.0,274.0,275.138147118861,,1061.5314408909423,,
9.0,2.0,00:55:32.240,83306.0,A,,殺球,,,B4,355.0,907.0,1.0,,,6,2,,C3,407.0,176.0,2.0,,,,,,,,,,50.0,10.0,80.0,60.0,8.75,40.25,41.19010803578937,9.5,261.5,261.6725052427175,,1085.5238366797848,,
