rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number,landing_area_number
,,,,,,,,,,,,,,,3,6,,,,,,,,,,,179,-110,219,-110,40.0,90.0,90.0,10.0,3.5000000000000004,4.75,5.900211860602973,10.25,162.75,163.07245322248636,,1008.2747641392201,,4
10.0,1.0,00:30:21.640,45541.0,A,,長球,,,B4,99.0,34.0,1.0,,,3,6,,,,,1.0,840.0,179,-110,219,-110,218,63,128,944,30.0,30.0,70.0,40.0,36.75,68.25,77.51532106622535,70.75,231.5,242.06985045643333,0.731012726297614,59.54829972383762,4,1
10.0,2.0,00:30:22.480,45562.0,B,,長球,1.0,,A3,70.0,784.0,1.0,,,3,6,,B4,86.0,28.0,1.0,1480.0,218,63,128,944,145,-157,170,-126,0.0,20.0,30.0,80.0,12.5,54.5,55.915114235777075,34.25,214.5,217.2172012065343,0.43593663069587185,1068.7773388316202,1,4
10.0,3.0,00:30:23.960,45599.0,A,,長球,,,B4,86.0,28.0,1.0,,,3,6,,B4,360.0,887.0,2.0,1200.0,145,-157,170,-126,288,164,382,1080,90.0,50.0,70.0,60.0,22.75,13.75,26.582419002039675,11.749999999999998,273.5,273.75228309550226,0.6532177299934363,91.54780172128658,4,1
10.0,4.0,00:30:25.160,45629.0,B,,過渡切球,,,B4,360.0,887.0,2.0,,,3,6,,A2,380.0,242.0,2.0,800.0,288,164,382,1080,462,223,379,171,0.0,80.0,10.0,20.0,37.5,7.000000000000001,38.14773912042495,60.25,225.49999999999997,233.41018079766783,0.5418937424671003,841.3495112020926,1,2
10.0,5.0,00:30:25.960,45649.0,A,,擋小球,,1.0,A2,380.0,242.0,2.0,,,3,6,,B1,351.0,515.0,2.0,1040.0,462,223,379,171,348,184,410,895,90.0,0.0,50.0,10.0,32.75,37.5,49.78767417745079,36.25,227.25,230.12306490223878,0.3317356465639221,75.64390259630977,2,1
10.0,6.0,00:30:27.000,45675.0,B,,挑球,,,B1,351.0,515.0,2.0,,,3,6,,B4,85.0,33.0,1.0,1400.0,348,184,410,895,260,-58,227,-36,0.0,10.0,70.0,80.0,12.5,25.25,28.17467834776468,5.75,254.5,254.56494750848947,0.4299635129275269,1114.8439352662776,1,4
10.0,7.0,00:30:28.400,45710.0,A,,長球,,,B4,85.0,33.0,1.0,,,3,6,,A3,77.0,822.0,1.0,720.0,260,-58,227,-36,181,-14,193,972,0.0,40.0,40.0,80.0,15.0,81.0,82.37718130647589,11.5,170.5,170.88738982148448,0.7347579937731745,56.92099788303083,4,1
10.0,8.0,00:30:29.120,45728.0,B,,切球,1.0,,A3,77.0,822.0,1.0,,,3,6,,A1,329.0,401.0,2.0,1000.0,181,-14,193,972,342,229,432,328,70.0,20.0,90.0,90.0,16.75,12.0,20.604914462331553,24.75,192.25,193.83659355240434,0.2831964865601267,990.933398367418,1,2
10.0,9.0,00:30:30.120,45753.0,A,,挑球,,,A1,329.0,401.0,2.0,,,3,6,,A4,96.0,886.0,1.0,1520.0,342,229,432,328,279,178,81,1112,20.0,0.0,40.0,10.0,2.0,55.0,55.036351623268054,21.5,262.25,263.1298396229512,0.27691917984782133,131.03434664239754,2,2
10.0,10.0,00:30:31.640,45791.0,B,,長球,1.0,,A4,96.0,886.0,1.0,,,3,6,,A4,309.0,38.0,1.0,1040.0,279,178,81,1112,385,28,472,-88,60.0,30.0,80.0,10.0,26.0,19.25,32.35061823211421,0.5,5.25,5.273755777432247,0.6916244291243178,958.9212689267039,2,4
10.0,11.0,00:30:32.680,45817.0,A,,長球,1.0,,A4,309.0,38.0,1.0,,,3,6,,B3,342.0,881.0,1.0,,385,28,472,-88,,,,,50.0,60.0,40.0,60.0,33.75,34.0,47.90681058054272,43.5,281.5,284.8411838200368,,75.0,4,
10.0,12.0,00:30:34.480,45862.0,B,,切球,,,B3,342.0,881.0,1.0,,,3,6,,D2,26.0,305.0,2.0,,,,,,,,,,10.0,10.0,30.0,70.0,32.75,12.25,34.966054967639685,25.75,308.25,309.32365735585114,,632.3163765078365,,
10.0,13.0,00:30:35.480,45887.0,A,,未擊球,,,D2,26.0,305.0,2.0,出界,對'方失誤,4,6,A,,,,,,,,,,,,,,10.0,90.0,70.0,0.0,0.25,5.25,5.25594901040716,0.75,0.0,0.75,,1122.3711507340163,,
11.0,1.0,00:30:54.400,46360.0,A,1.0,發長球,,,B2,163.0,262.0,2.0,,,4,6,,B4,302.0,906.0,1.0,,,,,,308,7,205,1004,60.0,80.0,10.0,70.0,8.5,9.5,12.747548783981962,44.75,271.75,275.40992175301164,,108.04628637764465,,1
11.0,2.0,00:30:56.680,46417.0,B,,切球,,,B4,302.0,906.0,1.0,,,4,6,,B1,63.0,347.0,2.0,840.0,308,7,205,1004,371,-50,392,-50,80.0,30.0,60.0,10.0,3.0,50.74999999999999,50.83859262410791,16.5,12.75,20.852158161686766,0.6778455286107569,991.8230688988838,1,4
11.0,3.0,00:30:57.520,46438.0,A,,挑球,,,B1,63.0,347.0,2.0,,,4,6,,A3,63.0,771.0,1.0,680.0,371,-50,392,-50,406,28,413,1027,90.0,0.0,20.0,0.0,22.25,17.5,28.30746368009681,40.5,262.5,265.6059110788011,0.8502623373921387,56.32051136131489,4,1
11.0,4.0,00:30:58.200,46455.0,B,,長球,1.0,,A3,63.0,771.0,1.0,,,4,6,,A4,258.0,22.0,1.0,,406,28,413,1027,,,,,20.0,10.0,50.0,10.0,14.499999999999998,35.25,38.11577757307333,21.25,207.24999999999997,208.3365666415764,,823.731145459488,1,
11.0,5.0,00:30:59.400,46485.0,A,,殺球,1.0,,A4,258.0,22.0,1.0,,,4,6,,D3,403.0,748.0,2.0,,,,,,,,,,80.0,20.0,60.0,80.0,0.5,5.5,5.522680508593631,24.0,259.5,260.60746343878947,,101.83319694480774,,
11.0,6.0,00:31:00.040,46501.0,B,,未擊球,,,D3,403.0,748.0,2.0,出界,對方失誤,4,7,B,,,,,,,,,,,,,,20.0,70.0,0.0,40.0,10.5,101.75,102.29033434298668,15.0,154.0,154.72879499304582,,976.0512281637681,,
12.0,1.0,00:31:15.240,46881.0,B,1.0,發長球,,,A2,206.0,719.0,2.0,,,4,7,,A4,313.0,38.0,1.0,,,,,,475,-88,481,-212,0.0,80.0,0.0,50.0,7.5,4.5,8.74642784226795,20.0,111.25,113.03345743628299,,38.41874542459709,,4
12.0,2.0,00:31:17.240,46931.0,A,,長球,1.0,,A4,313.0,38.0,1.0,,,4,7,,B3,350.0,832.0,1.0,840.0,475,-88,481,-212,377,28,480,1031,90.0,50.0,30.0,50.0,0.25,1.25,1.2747548783981961,6.75,111.25,111.45458716445906,0.8110721362518143,788.9898605178649,4,1
12.0,3.0,00:31:18.080,46952.0,B,,長球,,,B3,350.0,832.0,1.0,,,4,7,,A4,315.0,31.0,1.0,1400.0,377,28,480,1031,475,-58,514,-103,30.0,10.0,30.0,70.0,25.75,12.25,28.51534674521774,10.75,240.75000000000003,240.9898856798766,0.4382572164324303,47.41307836451879,1,4
12.0,4.0,00:31:19.480,46987.0,A,,切球,1.0,,A4,315.0,31.0,1.0,,,4,7,,B1,342.0,523.0,2.0,840.0,475,-58,514,-103,450,-110,373,956,0.0,50.0,80.0,20.0,35.0,21.25,40.945848385398,55.50000000000001,237.99999999999997,244.38545374060217,0.6074943543684741,97.65244492586962,4,1
12.0,5.0,00:31:20.320,47008.0,B,,挑球,,,B1,342.0,523.0,2.0,,,4,7,,B4,105.0,44.0,2.0,1120.0,450,-110,373,956,234,7,293,77,50.0,70.0,70.0,20.0,23.75,54.25,59.2209844565252,25.75,217.0,218.52245307976935,0.36494272859321536,30.886890422961002,1,3
12.0,6.0,00:31:21.440,47036.0,A,,過渡切球,,,B4,105.0,44.0,2.0,,,4,7,,B1,323.0,518.0,2.0,1080.0,234,7,293,77,299,49,374,887,50.0,20.0,70.0,90.0,11.25,9.5,14.724554322627222,5.75,182.25,182.3406838859611,0.40019392589902536,1007.1648325870001,3,1
12.0,7.0,00:31:22.520,47063.0,B,,挑球,,,B1,323.0,518.0,2.0,,,4,7,,A4,308.0,38.0,1.0,1200.0,299,49,374,887,415,-110,484,-141,90.0,70.0,10.0,90.0,32.25,88.25,93.95810236483068,50.24999999999999,275.25,279.79925839787353,0.5034680076451951,182.98907071188705,1,4
12.0,8.0,00:31:23.720,47093.0,A,,長球,1.0,,A4,308.0,38.0,1.0,,,4,7,,B3,356.0,868.0,1.0,1000.0,415,-110,484,-141,376,14,490,1123,70.0,0.0,90.0,80.0,0.75,7.5,7.5374067158406675,52.74999999999999,304.5,309.03529329188274,0.6941961178226222,161.6168308066954,4,1
12.0,9.0,00:31:24.720,47118.0,B,,長球,,,B3,356.0,868.0,1.0,,,4,7,,C5,414.0,-3.0,2.0,1640.0,376,14,490,1123,554,-110,536,-164,50.0,70.0,30.0,40.0,43.75,16.75,46.84682486572596,0.75,251.5,251.50111828777227,0.4355700185696211,49.0,1,4
12.0,10.0,00:31:26.360,47159.0,A,,未擊球,,,C5,414.0,-3.0,2.0,出界,對方失誤,5,7,A,,,,,,554,-110,536,-164,,,,,90.0,10.0,80.0,10.0,17.25,5.25,18.031222920256962,0.5,202.74999999999997,202.75061652187398,,1053.383595847211,4,
13.0,1.0,00:31:42.840,47571.0,A,1.0,發長球,,,A2,229.0,247.0,2.0,,,5,7,,A4,167.0,885.0,1.0,,,,,,249,151,206,1141,80.0,80.0,80.0,90.0,18.0,82.0,83.95236744726142,5.5,150.25,150.35063185766796,,897.1805838291419,,2
13.0,2.0,00:31:45.040,47626.0,B,,切球,1.0,,A4,167.0,885.0,1.0,,,5,7,,A2,357.0,287.0,2.0,800.0,249,151,206,1141,488,291,385,210,90.0,80.0,70.0,40.0,2.75,4.5,5.273755777432247,14.249999999999998,136.0,136.7445154293217,0.5591584776474376,73.43023900274328,2,2
13.0,3.0,00:31:45.840,47646.0,A,,挑球,,1.0,A2,357.0,287.0,2.0,,,5,7,,B3,364.0,855.0,1.0,1040.0,488,291,385,210,349,125,472,1076,80.0,0.0,0.0,0.0,67.0,47.5,82.1294709589682,17.5,97.5,99.05806378079474,0.33746575543997726,953.8894065875771,2,1
13.0,4.0,00:31:46.880,47672.0,B,,切球,,,B3,364.0,855.0,1.0,,,5,7,,B1,116.0,412.0,2.0,800.0,349,125,472,1076,173,223,248,223,80.0,0.0,60.0,80.0,3.0,37.5,37.61980861195336,28.499999999999996,240.49999999999997,242.1827822121135,0.5340093778436854,113.03096920755833,1,2
13.0,5.0,00:31:47.680,47692.0,A,,放小球,,,B1,116.0,412.0,2.0,,,5,7,,A1,84.0,499.0,2.0,1040.0,173,223,248,223,187,242,207,874,70.0,60.0,90.0,0.0,29.249999999999996,34.0,44.85044592866385,42.25,242.49999999999997,246.1530265911837,0.3223768313259184,28.600699292150182,2,1
13.0,6.0,00:31:48.720,47718.0,B,,挑球,,1.0,A1,84.0,499.0,2.0,,,5,7,,B4,196.0,19.0,1.0,,187,242,207,874,,,,,80.0,40.0,70.0,40.0,40.5,26.5,48.399380161320245,43.25,226.5,230.5923079809905,,999.636934091573,1,
13.0,7.0,00:31:50.640,47766.0,A,,長球,,,B4,196.0,19.0,1.0,,,5,7,,B4,359.0,913.0,1.0,,,,,,317,49,508,1155,90.0,0.0,20.0,80.0,32.25,30.0,44.04614058007807,50.5,272.0,276.6482423584144,,32.69556544854363,,1
13.0,8.0,00:31:51.720,47793.0,B,,切球,,,B4,359.0,913.0,1.0,,,5,7,,B1,104.0,362.0,2.0,1000.0,317,49,508,1155,170,322,225,229,0.0,20.0,90.0,0.0,42.5,24.5,49.05609034564414,22.25,305.0,305.81050096424093,0.3909312599422052,401.96766039073344,1,2
13.0,9.0,00:31:52.720,47818.0,A,,挑球,,,B1,104.0,362.0,2.0,,,5,7,,A3,71.0,872.0,1.0,1160.0,170,322,225,229,220,104,88,1087,40.0,50.0,90.0,40.0,14.000000000000002,18.75,23.400053418742445,82.75,283.5,295.33000609487686,0.2783992296935029,64.63745044476924,2,1
13.0,10.0,00:31:53.880,47847.0,B,,長球,1.0,,A3,71.0,872.0,1.0,,,5,7,,B4,69.0,39.0,2.0,1000.0,220,104,88,1087,129,49,135,-7,10.0,10.0,0.0,80.0,52.24999999999999,60.25,79.75039184856712,27.5,233.0,234.61724148067205,0.5749210815407624,832.4385863233396,1,3
13.0,11.0,00:31:54.880,47872.0,A,,過渡切球,,,B4,69.0,39.0,2.0,,,5,7,,B1,370.0,544.0,2.0,1080.0,129,49,135,-7,279,77,376,895,60.0,70.0,0.0,20.0,31.5,3.25,31.66721490753489,40.0,227.99999999999997,231.4821807396846,0.4670607995394093,936.1308669197913,3,1
13.0,12.0,00:31:55.960,47899.0,B,,挑球,,,B1,370.0,544.0,2.0,,,5,7,,B4,61.0,53.0,2.0,1320.0,279,77,376,895,148,-73,231,-14,70.0,20.0,20.0,80.0,54.25,75.5,92.96941701441393,2.0,165.5,165.51208415097673,0.414536047042378,25.238858928247925,1,4
13.0,13.0,00:31:57.280,47932.0,A,,平球,,,B4,61.0,53.0,2.0,,,5,7,,A3,49.0,750.0,2.0,560.0,148,-73,231,-14,198,28,208,1004,60.0,70.0,20.0,40.0,16.0,30.75,34.66356155965512,0.5,118.5,118.50105484762572,0.9993979373827514,1062.346459494265,4,1
13.0,14.0,00:31:57.840,47946.0,B,,擋小球,,1.0,A3,49.0,750.0,2.0,,,5,7,,B1,74.0,399.0,2.0,1160.0,198,28,208,1004,138,352,162,322,20.0,0.0,60.0,0.0,19.5,50.0,53.66796064692601,13.5,80.0,81.13106679934636,0.16093236812581438,1038.403100919869,1,1
13.0,15.0,00:31:59.000,47975.0,A,,挑球,,,B1,74.0,399.0,2.0,,,5,7,,A3,91.0,866.0,2.0,1400.0,138,352,162,322,205,304,261,1091,50.0,10.0,40.0,20.0,1.25,2.75,3.020761493398643,1.0,5.5,5.5901699437494745,0.2642367232584588,90.97252332435328,1,2
13.0,16.0,00:32:00.400,48010.0,B,,長球,,1.0,A3,91.0,866.0,2.0,,,5,7,,B4,69.0,45.0,1.0,1200.0,205,304,261,1091,197,84,175,42,90.0,10.0,50.0,70.0,10.25,35.25,36.710012258238216,46.25,274.25,278.12249998876393,0.5301986328516679,717.0446290155168,2,3
13.0,17.0,00:32:01.600,48040.0,A,,殺球,,,B4,69.0,45.0,1.0,,,5,7,,A1,269.0,463.0,2.0,400.0,197,84,175,42,93,7,173,63,90.0,20.0,50.0,50.0,42.75,80.5,91.14720237067071,3.75,166.25,166.29228785484912,0.14985409570645708,85.7962703152066,3,3
13.0,18.0,00:32:02.000,48050.0,A,,掛網球,,,A1,269.0,463.0,2.0,未回擊成功,對方失誤,5,8,B,,,,,,93,7,173,63,,,,,40.0,10.0,90.0,70.0,3.5000000000000004,29.749999999999996,29.955174845091452,35.25,201.75,204.80631093792007,,1164.0588473097055,3,
14.0,1.0,00:32:22.160,48554.0,B,1.0,發長球,,,B2,257.0,706.0,2.0,,,5,8,,B4,97.0,25.0,1.0,,,,,,171,-80,198,-65,70.0,80.0,60.0,50.0,15.75,3.0,16.033168744823964,31.5,223.74999999999997,225.95643938600202,,97.75479527879949,,4
14.0,2.0,00:32:24.280,48607.0,A,,長球,,,B4,97.0,25.0,1.0,,,5,8,,B4,362.0,883.0,1.0,1160.0,171,-80,198,-65,306,56,372,1061,70.0,30.0,30.0,10.0,14.249999999999998,21.75,26.002403735039575,29.249999999999996,185.25,187.5449946012956,0.5600338991459605,874.2522519273256,4,1
14.0,3.0,00:32:25.440,48636.0,B,,長球,,,B4,362.0,883.0,1.0,,,5,8,,A3,312.0,59.0,1.0,1040.0,306,56,372,1061,437,7,475,-172,90.0,30.0,10.0,40.0,34.75,36.75,50.577910198030125,75.25,289.0,298.63617078311194,0.6265291943404926,62.177166226839255,1,4
14.0,4.0,00:32:26.480,48662.0,A,,殺球,,,A3,312.0,59.0,1.0,,,5,8,,B1,169.0,462.0,2.0,200.0,437,7,475,-172,438,-14,472,-172,90.0,20.0,90.0,20.0,14.749999999999998,5.5,15.742061491431167,37.75,298.0,300.38152822702,0.05273755777432247,480.88460154178364,4,4
14.0,5.0,00:32:26.680,48667.0,A,,掛網球,,,B1,169.0,462.0,2.0,未回擊成功,對方失誤,5,9,B,,,,,,438,-14,472,-172,,,,,0.0,90.0,80.0,50.0,10.0,34.75,36.16023368287323,34.5,13.75,37.13909665029563,,148.60013458944107,4,
15.0,1.0,00:32:45.080,49127.0,B,1.0,發長球,,,A2,192.0,691.0,2.0,,,5,9,,A4,299.0,30.0,1.0,,,,,,440,-103,489,-103,70.0,80.0,0.0,80.0,23.25,15.5,27.943022384845918,40.0,85.5,94.39412057962085,,854.2247947700886,,4
15.0,2.0,00:32:47.120,49178.0,A,,殺球,1.0,,A4,299.0,30.0,1.0,,,5,9,,B3,382.0,757.0,2.0,520.0,440,-103,489,-103,406,-65,310,984,80.0,80.0,10.0,60.0,0.5,53.0,53.002358438092166,22.25,256.0,256.9650997703774,1.100948521925069,51.61395160225576,4,1
15.0,3.0,00:32:47.640,49191.0,B,,擋小球,,,B3,382.0,757.0,2.0,,,5,9,,A1,310.0,467.0,2.0,640.0,406,-65,310,984,394,138,376,1035,10.0,50.0,0.0,60.0,2.75,33.75,33.86185169183753,0.0,269.0,269.0,0.2028724391397215,869.0983833836075,1,1
15.0,4.0,00:32:48.280,49207.0,B,,掛網球,,,A1,310.0,467.0,2.0,未回擊成功,對方失誤,6,9,A,,,,,,394,138,376,1035,,,,,10.0,0.0,30.0,60.0,25.25,82.5,86.27753183766907,8.25,183.5,183.6853627810338,,104.80935072788114,1,
16.0,1.0,00:33:15.400,49885.0,A,1.0,發小球,,,B2,157.0,242.0,2.0,,,6,9,,B1,287.0,524.0,2.0,,,,,,,,,,50.0,80.0,90.0,50.0,1.25,3.0,3.25,22.25,123.75,125.73434296165865,,1043.7241014750978,,
16.0,2.0,00:33:16.200,49905.0,B,,挑球,,1.0,B1,287.0,524.0,2.0,,,6,9,,B4,83.0,30.0,1.0,,,,,,180,-14,244,-50,0.0,60.0,20.0,20.0,37.5,3.5000000000000004,37.662979170532964,0.5,247.00000000000003,247.00050607235605,,117.15374513859982,,4
16.0,3.0,00:33:17.480,49937.0,A,,長球,,,B4,83.0,30.0,1.0,,,6,9,,B3,313.0,882.0,1.0,1000.0,180,-14,244,-50,269,56,406,1000,80.0,40.0,50.0,80.0,14.499999999999998,3.5000000000000004,14.916433890176297,13.75,247.00000000000003,247.38242156628672,0.5738904512186973,1136.732598283343,4,1
16.0,4.0,00:33:18.480,49962.0,B,,切球,,,B3,313.0,882.0,1.0,,,6,9,,B2,62.0,215.0,2.0,560.0,269,56,406,1000,211,197,321,171,60.0,20.0,80.0,30.0,8.5,38.0,38.939054944875075,28.000000000000004,38.25,47.40319082087196,0.627414341864729,130.6789960169575,1,2
16.0,5.0,00:33:19.040,49976.0,A,,未擊球,,,B2,62.0,215.0,2.0,落地,切球質量高,6,10,B,,,,,,211,197,321,171,,,,,30.0,10.0,20.0,0.0,31.75,34.75,47.070425959406826,42.0,302.5,305.4017845396454,,884.3359090300472,2,
17.0,1.0,00:33:33.000,50325.0,B,1.0,發長球,,,B2,249.0,686.0,2.0,,,6,10,,B4,120.0,28.0,1.0,,,,,,171,-95,188,-118,0.0,0.0,0.0,20.0,25.0,0.0,25.0,30.0,243.0,244.84484883288843,,117.61377470347595,,4
17.0,2.0,00:33:34.520,50363.0,A,,殺球,,,B4,120.0,28.0,1.0,,,6,10,,A2,70.0,691.0,2.0,520.0,171,-95,188,-118,169,-73,284,920,90.0,40.0,0.0,90.0,17.25,118.5,119.74895615411434,40.0,157.75,162.74231932721125,1.023230540809338,504.03571302041684,4,1
17.0,3.0,00:33:35.040,50376.0,B,,擋小球,,1.0,A2,70.0,691.0,2.0,,,6,10,,B1,134.0,428.0,2.0,1000.0,169,-73,284,920,211,334,224,304,0.0,80.0,10.0,80.0,22.5,70.5,74.00337830126406,14.749999999999998,192.0,192.56573552945497,0.10488684378891378,24.08318915758459,1,1
17.0,4.0,00:33:36.040,50401.0,A,,放小球,,,B1,134.0,428.0,2.0,,,6,10,,A1,168.0,492.0,2.0,760.0,211,334,224,304,241,352,304,749,40.0,20.0,0.0,80.0,14.000000000000002,72.0,73.348483283569,22.5,303.0,303.8342475758781,0.3130839419534979,17.72004514666935,1,1
17.0,5.0,00:33:36.800,50420.0,B,,放小球,,1.0,A1,168.0,492.0,2.0,,,6,10,,B1,177.0,443.0,2.0,880.0,241,352,304,749,240,357,277,304,50.0,0.0,90.0,20.0,6.25,0.0,6.25,44.75,265.5,269.24489317348247,0.25050568690860836,29.0,1,1
17.0,6.0,00:33:37.680,50442.0,A,,挑球,,1.0,B1,177.0,443.0,2.0,,,6,10,,A3,68.0,875.0,1.0,,240,357,277,304,,,,,20.0,80.0,0.0,50.0,70.5,34.5,78.48885271170677,10.0,236.24999999999997,236.46154549947437,,962.8919980973983,1,
17.0,7.0,00:33:39.920,50498.0,B,,殺球,1.0,,A3,68.0,875.0,1.0,,,6,10,,A2,344.0,202.0,2.0,,,,,,,,,,50.0,70.0,60.0,70.0,48.75,29.249999999999996,56.85178097474168,63.5,261.75,269.34237041356863,,77.47257579298626,,
17.0,8.0,00:33:40.480,50512.0,A,,未擊球,,,A2,344.0,202.0,2.0,落地,殺球得分,6,11,B,,,,,,,,,,401,84,276,907,60.0,0.0,70.0,40.0,8.5,5.0,9.86154146165801,41.75,229.0,232.7747033077263,,898.9332566992947,,1
18.0,1.0,00:34:47.000,52175.0,B,1.0,發長球,,,B2,251.0,655.0,2.0,,,6,11,,A4,283.0,24.0,1.0,,401,84,276,907,,,,,50.0,30.0,60.0,0.0,11.25,3.25,11.71003842863037,43.5,202.5,207.11953070630494,,105.68348972285122,1,
18.0,2.0,00:34:49.000,52225.0,A,,長球,1.0,,A4,283.0,24.0,1.0,,,6,11,,B4,365.0,910.0,1.0,,,,,,342,84,388,1019,80.0,90.0,10.0,60.0,49.5,60.25,77.97635859669262,87.74999999999999,286.0,299.15892515517567,,842.8291641845339,,1
18.0,3.0,00:34:50.080,52252.0,B,,長球,,,B4,365.0,910.0,1.0,,,6,11,,A4,302.0,29.0,1.0,1480.0,342,84,388,1019,445,35,431,56,10.0,0.0,10.0,0.0,4.75,7.5,8.877640452282352,64.75,285.0,292.2628311982213,0.3454315485178912,192.89893727027115,1,3
18.0,4.0,00:34:51.560,52289.0,A,,長球,1.0,,A4,302.0,29.0,1.0,,,6,11,,A3,75.0,861.0,1.0,960.0,445,35,431,56,305,-50,209,1008,10.0,0.0,70.0,30.0,37.25,0.0,37.25,4.25,254.25,254.2855186596358,0.48934308156516776,1007.814467052344,3,1
18.0,5.0,00:34:52.520,52313.0,B,,長球,1.0,,A3,75.0,861.0,1.0,,,6,11,,B4,86.0,22.0,1.0,,305,-50,209,1008,,,,,90.0,90.0,80.0,40.0,14.749999999999998,32.25,35.46300889659533,29.499999999999996,283.5,285.03070010088385,,919.0266590257326,1,
18.0,6.0,00:34:54.080,52352.0,A,,長球,,,B4,86.0,22.0,1.0,,,6,11,,B4,346.0,890.0,2.0,,,,,,268,56,352,1091,80.0,90.0,30.0,70.0,37.0,44.75,58.06515736653092,5.75,230.75,230.82163026891567,,1159.8642161908435,,1
18.0,7.0,00:34:55.200,52380.0,B,,過渡切球,,,B4,346.0,890.0,2.0,,,6,11,,B1,117.0,401.0,1.0,840.0,268,56,352,1091,173,273,249,223,50.0,30.0,60.0,40.0,33.75,14.249999999999998,36.63502422545944,33.5,203.5,206.23893909734892,0.4050266116225562,882.1893220845512,1,2
18.0,8.0,00:34:56.040,52401.0,A,,放小球,,,B1,117.0,401.0,1.0,,,6,11,,A1,85.0,554.0,2.0,880.0,173,273,249,223,218,235,226,952,40.0,70.0,20.0,60.0,6.5,8.25,10.502975768800002,3.0,18.5,18.741664813991314,0.39281257293864424,72.94518489934754,2,1
18.0,9.0,00:34:56.920,52423.0,B,,挑球,,1.0,A1,85.0,554.0,2.0,,,6,11,,A4,273.0,26.0,1.0,1400.0,218,235,226,952,347,-118,427,-149,70.0,0.0,80.0,40.0,36.75,5.0,37.088576408376746,42.0,229.0,232.81967270830015,0.5324922151390323,1002.4195728336513,1,4
18.0,10.0,00:34:58.320,52458.0,A,,長球,1.0,,A4,273.0,26.0,1.0,,,6,11,,A3,90.0,856.0,1.0,920.0,347,-118,427,-149,344,-88,216,1069,0.0,0.0,0.0,10.0,2.5,10.0,10.307764064044152,10.0,177.75,178.03107172625795,0.6881602346159041,73.24616030891995,4,1
18.0,11.0,00:34:59.240,52481.0,B,,長球,1.0,,A3,90.0,856.0,1.0,,,6,11,,B4,68.0,23.0,2.0,1120.0,344,-88,216,1069,169,-21,219,63,40.0,20.0,50.0,10.0,3.5000000000000004,35.5,35.67211796347394,6.25,164.75,164.86850821184743,0.42617096527732645,447.2694937059759,1,3
18.0,12.0,00:35:00.360,52509.0,A,,過渡切球,,,B4,68.0,23.0,2.0,,,6,11,,A1,93.0,519.0,2.0,960.0,169,-21,219,63,238,0,217,874,40.0,20.0,80.0,0.0,16.0,45.5,48.23121395942673,2.0,112.5,112.51777637333578,0.434736123368884,1033.9245620450265,3,1
18.0,13.0,00:35:01.320,52533.0,B,,放小球,,1.0,A1,93.0,519.0,2.0,,,6,11,,B1,83.0,422.0,2.0,1000.0,238,0,217,874,166,328,195,273,60.0,40.0,10.0,50.0,66.0,101.49999999999999,121.0712600083108,39.75,128.75,134.74652129090384,0.14436498883039472,83.54639429682169,1,2
18.0,14.0,00:35:02.320,52558.0,A,,放小球,,,B1,83.0,422.0,2.0,,,6,11,,A1,98.0,512.0,2.0,1040.0,166,328,195,273,155,346,252,817,0.0,40.0,90.0,70.0,2.5,3.5000000000000004,4.301162633521313,4.75,184.25,184.31121778123003,0.27109587487230613,1031.261848416783,2,1
18.0,15.0,00:35:03.360,52584.0,B,,放小球,,,A1,98.0,512.0,2.0,,,6,11,,A1,349.0,414.0,2.0,1080.0,155,346,252,817,423,536,322,427,20.0,80.0,30.0,80.0,29.499999999999996,79.5,84.79681597795992,51.74999999999999,133.0,142.71321767797124,0.181823657013209,1039.03897905709,1,1
18.0,16.0,00:35:04.440,52611.0,A,,挑球,,,A1,349.0,414.0,2.0,,,6,11,,A3,121.0,877.0,1.0,,423,536,322,427,,,,,60.0,10.0,20.0,20.0,6.0,7.249999999999999,9.410765112359355,4.5,185.5,185.55457418236824,,1079.7814593703672,1,
18.0,17.0,00:35:06.680,52667.0,B,,殺球,1.0,,A3,121.0,877.0,1.0,,,6,11,,B4,37.0,23.0,2.0,,,,,,,,,,20.0,20.0,20.0,40.0,30.5,59.49999999999999,66.86179776224985,35.5,349.0,350.8008694401997,,22.135943621178654,,
18.0,18.0,00:35:07.440,52686.0,A,,未擊球,,,B4,37.0,23.0,2.0,落地,殺球得分,6,12,B,,,,,,,,,,180,70,324,912,10.0,50.0,10.0,10.0,2.25,28.749999999999996,28.83790907815613,29.749999999999996,275.25,276.8530747526565,,1008.2271569443069,,1
19.0,1.0,00:35:34.280,53357.0,B,1.0,發長球,,,B2,265.0,664.0,2.0,,,6,12,,B4,110.0,22.0,1.0,2040.0,180,70,324,912,168,-80,210,-50,60.0,70.0,50.0,40.0,58.49999999999999,38.25,69.8950105515408,36.25,279.0,281.34509503455007,0.27429306920223095,126.57013865837392,1,4
